Geolocation,Type,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....Negros Oriental,Goat for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Hogs Upgraded for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Hog for Slaughter,92.18,95.78,97.10,101.14,87.93,87.70,86.60,83.67,82.40,81.25,83.73,83.17,88.55,81.79,87.00,91.29,98.74,88.51,89.11,87.81,84.64,84.38,84.46,83.83,82.74,87.03,82.32,83.62,86.20,87.65,90.22,89.62,88.90,91.46,85.87,85.99,89.40,92.47,87.81,98.51,98.33,102.85,99.89,97.53,98.55,97.50,89.97,88.07,88.05,95.61,95.98,95.90,95.95,97.00,102.85,104.28,105.19,105.05,106.37,95.43,94.65,94.00,95.12,95.82,99.31,96.48,95.98,103.21,100.43,101.82,100.36,95.21,92.55,98.65,91.62,93.88,93.31,96.96,84.25,87.37,84.65,94.87,87.87,86.65,88.98,88.76,86.47,87.35,85.26,86.70,87.43,85.54,95.11,101.92,107.73,110.00,105.95,104.39,88.96,87.70,95.94,97.36,98.49,98.26,120.03,122.71,124.69,129.82,116.02,116.42,108.25,107.54,103.20,105.78,103.55,101.22,113.27,112.41,111.60,113.77,110.20,102.96,93.32,91.85,94.06,81.69,85.48,88.14,88.26,97.81,88.51,93.27,102.43,89.84,88.98,79.93,79.58,79.70,80.54,90.98,101.75,110.07,90.47,125.58,130.43,127.07,136.06,135.20,108.82,116.54,107.84,105.51,107.59,124.85,128.85,121.20,142.59,232.54,319.08,191.35,184.72,156.81,163.47,134.50,140.00,168.60,129.96,119.28,173.58,167.38,130.53,184.50,185.51,157.44,163.76,113.56,127.06,110.30,156.70,197.05,192.90,157.22,219.78,189.65,208.45,169.83,178.91,194.86,180.00,198.12,120.24,170.89,164.71,173.59,180.75,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Broiler Chicken,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,160.00,160.00,160.00,130.00,130.00,130.00,..,..,..,..,..,..,145.00,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Gamefowl for Other Purposes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1200.00,1500.00,1200.00,..,..,..,..,..,..,..,1500.00,..,1350.00,..,..,..,..,..,..,..,..,..,1500.00,1600.00,1100.00,1400.00,..,..,..,..,..,..,..,..,..,2000.00,2500.00,2000.00,2166.67,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Gamefowl for Dressing,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Layer Chicken,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Native/Improved Chicken,102.98,102.61,104.29,104.75,101.44,97.27,97.51,91.16,95.78,96.54,98.30,100.62,99.44,98.49,100.79,98.97,99.41,99.81,101.44,100.57,100.62,95.25,104.89,102.73,106.81,100.82,105.18,111.20,109.05,110.85,113.21,111.90,110.02,110.77,109.26,111.18,110.93,109.17,110.23,111.38,110.47,109.97,112.14,112.18,108.67,108.86,106.07,108.17,111.49,113.94,117.25,110.88,118.62,119.90,109.97,120.73,121.08,119.20,117.00,119.15,116.25,120.67,118.97,125.99,118.96,122.89,121.70,122.23,122.03,12.10,126.53,127.94,113.13,114.78,122.02,115.93,120.48,111.81,125.31,126.12,127.01,121.80,109.56,107.45,112.18,108.23,113.18,129.09,125.13,120.83,118.82,118.65,138.62,119.11,131.90,129.31,126.22,110.69,120.80,117.90,120.31,134.55,132.38,125.04,147.57,145.36,152.88,151.17,137.53,128.31,135.19,134.84,128.64,131.42,143.77,153.63,140.86,144.90,155.60,139.63,127.41,146.40,128.60,127.36,135.22,137.25,125.45,140.80,155.90,138.71,152.06,140.18,143.41,134.24,143.92,131.71,128.55,133.47,132.12,134.13,142.58,146.45,138.57,152.50,131.72,129.70,148.28,141.06,135.29,127.06,132.41,137.39,139.83,142.03,143.37,138.39,204.55,164.63,170.82,212.96,250.00,284.98,155.36,125.36,185.00,130.00,175.26,300.00,196.58,165.64,162.52,171.42,170.06,169.76,173.40,157.21,161.49,161.46,184.79,183.74,187.98,170.79,173.96,178.53,177.38,177.27,177.69,169.37,182.10,185.33,182.71,202.84,192.12,236.53,186.32,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Duck,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150.00,..,..,..,..,..,..,..,..,..,150.00,..,..,..,180.00,180.00,180.00,..,..,..,200.00,190.00,200.00,188.33,225.00,225.00,250.00,175.00,175.00,175.00,175.00,180.00,180.00,175.00,150.00,150.00,186.25,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,"Chicken egg, Layer",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.93,7.93,7.93,..,..,..,..,..,..,7.93,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,"Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.00,6.00,6.00,6.00,6.00,6.00,7.00,7.00,7.00,6.33,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Negros Oriental,Duck egg,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.00,7.20,7.20,8.00,8.00,8.00,..,..,..,7.00,7.00,7.00,7.38,..,..,..,8.00,8.00,8.00,9.50,10.00,10.00,7.00,7.00,7.00,8.28,8.33,8.33,8.33,6.33,6.33,6.00,7.33,7.33,7.33,7.00,7.00,7.00,7.22,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Carabao for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Carabao for Fattening,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Carabao for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,140.00,..,190.00,200.00,210.00,185.00,260.00,260.00,260.00,..,..,..,270.00,270.00,270.00,270.00,270.00,270.00,266.67,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Carabao for Work,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Cattle for Fattening,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Cattle for Slaughter,52.07,51.88,51.94,52.08,52.23,52.30,52.36,52.45,52.67,52.85,50.74,52.95,52.21,52.90,52.89,53.08,53.02,53.19,53.28,53.33,53.29,53.44,53.46,53.47,53.46,53.23,53.55,53.62,53.79,53.91,53.86,53.96,54.00,54.05,54.01,54.01,54.05,54.87,53.97,53.99,54.01,54.15,54.11,54.18,54.29,54.46,54.50,54.41,54.54,54.71,56.87,54.52,57.24,57.47,57.51,58.01,58.09,58.32,58.31,58.37,58.52,58.43,58.41,58.51,58.10,57.33,57.67,57.68,59.00,58.59,59.10,59.05,59.12,59.16,59.41,59.37,59.65,58.76,59.70,59.99,59.98,60.51,60.40,61.17,61.53,62.11,62.34,62.59,62.66,62.71,61.31,65.41,66.77,66.95,68.95,70.48,75.09,75.56,76.65,77.63,73.07,68.91,68.22,71.14,71.46,75.69,74.93,75.75,74.23,77.21,76.82,83.86,85.23,86.73,88.04,88.87,79.90,89.02,90.02,89.77,89.56,87.09,86.58,85.04,86.04,86.19,87.24,87.69,90.66,87.91,91.36,89.53,90.95,89.90,88.27,87.95,88.80,90.35,90.20,90.32,89.80,89.83,89.77,89.33,92.06,92.54,94.10,89.92,91.55,89.51,87.39,85.58,91.89,88.81,91.49,90.35,131.90,109.99,118.13,120.65,95.00,..,95.31,97.65,100.00,124.78,100.00,112.00,109.58,166.67,166.67,166.67,165.00,166.00,167.00,80.00,110.33,134.88,263.83,240.84,240.00,172.32,267.46,267.96,267.96,357.93,267.96,267.96,267.96,267.96,85.00,260.00,260.00,260.00,258.18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Cattle for Work,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Cattle for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Goat for Slaughter,52.39,52.30,52.27,52.34,52.60,52.73,52.93,52.98,53.16,53.22,53.17,53.13,52.77,53.26,53.24,53.35,53.17,53.26,53.55,53.80,54.15,54.26,54.69,55.07,54.69,53.87,54.73,54.51,54.83,55.04,54.92,54.78,54.94,54.92,55.11,55.04,55.20,55.33,54.95,55.46,55.24,55.57,55.54,55.75,55.81,55.99,56.21,56.36,56.43,56.48,57.43,56.02,57.88,58.22,58.27,58.47,58.28,58.71,59.01,59.20,59.36,59.41,59.38,59.69,58.82,57.84,58.58,60.33,59.87,60.09,60.28,60.48,60.48,60.49,60.31,60.22,60.99,60.00,61.24,62.56,62.33,61.90,62.52,63.15,63.54,64.27,63.54,63.76,63.61,63.80,63.02,66.06,68.33,67.25,74.20,85.22,82.81,88.61,90.62,91.60,92.47,97.06,95.71,83.33,98.67,98.53,100.18,102.21,106.14,105.58,101.42,103.45,105.11,103.46,104.65,103.01,102.70,101.37,99.66,101.00,105.79,114.41,110.36,117.39,111.42,116.23,116.97,116.91,112.88,110.37,115.73,116.16,119.87,116.93,115.43,113.97,112.52,115.21,111.35,113.54,113.14,111.39,114.60,115.38,115.39,113.97,114.04,120.81,122.73,120.24,131.30,131.01,122.47,114.04,109.24,119.22,127.09,125.00,123.84,205.07,156.21,145.73,110.62,124.59,112.58,114.46,109.30,111.58,130.50,104.12,93.12,128.50,120.00,110.00,120.00,..,160.68,152.33,130.43,106.54,100.00,120.52,136.36,136.36,136.36,150.00,300.00,175.00,150.00,150.00,150.00,150.00,150.00,150.00,161.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Goat for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
....Siquijor,Hogs Upgraded for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
