Geolocation,Commodity Description,Consumer Price Index for Bottom 30% Income Households Weights: (2018=100)
MOUNTAIN PROVINCE,01.1.5.9 - Other animal oils and fats (ND),0.00091428
MOUNTAIN PROVINCE,01.1.6 - Fruits and nuts (ND),0.00656916
MOUNTAIN PROVINCE,"01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",0.00580248
MOUNTAIN PROVINCE,"01.1.6.2 - Citrus fruits, fresh (ND)",..
MOUNTAIN PROVINCE,"01.1.6.7 - Fruit, dried and dehydrated (ND)",..
MOUNTAIN PROVINCE,"01.1.6.8 - Nuts, in shell or shelled (ND)",0.00066664
MOUNTAIN PROVINCE,01.1.6.9 - Fruit and nuts ground and other preparations (ND),0.00010004
MOUNTAIN PROVINCE,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",0.01017335
MOUNTAIN PROVINCE,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",0.00475014
MOUNTAIN PROVINCE,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",0.00238397
MOUNTAIN PROVINCE,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",0.00114793
MOUNTAIN PROVINCE,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",0.00189131
MOUNTAIN PROVINCE,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
MOUNTAIN PROVINCE,"01.1.8 - Sugar, confectionery and desserts (ND)",0.00315925
MOUNTAIN PROVINCE,01.1.8.1 - Cane and beet sugar (ND),0.00159298
MOUNTAIN PROVINCE,"01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
MOUNTAIN PROVINCE,"01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",0.00050873
MOUNTAIN PROVINCE,"01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.00033955
MOUNTAIN PROVINCE,"01.1.8.6 - Ice, ice cream and sorbet (ND)",0.00029510
MOUNTAIN PROVINCE,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),0.00042289
MOUNTAIN PROVINCE,01.1.9 - Ready-made food and other food products n.e.c. (ND),0.00245637
MOUNTAIN PROVINCE,01.1.9.2 - Baby food (ND),..
MOUNTAIN PROVINCE,"01.1.9.3 - Salt, condiments and sauces (ND)",0.00155047
MOUNTAIN PROVINCE,"01.1.9.4 - Spices, culinary herbs and seeds (ND)",0.00062943
MOUNTAIN PROVINCE,01.1.9.9 - Other food products n.e.c. (ND),0.00027647
MOUNTAIN PROVINCE,01.2 - NON-ALCOHOLIC BEVERAGES,0.00455872
MOUNTAIN PROVINCE,01.2.1 - Fruit and vegetable juices (ND),0.00055036
MOUNTAIN PROVINCE,01.2.1.0 - Fruit and vegetable juices (ND),0.00055036
MOUNTAIN PROVINCE,01.2.2 - Coffee and coffee substitutes (ND),0.00188734
MOUNTAIN PROVINCE,01.2.2.0 - Coffee and coffee substitutes (ND),0.00188734
MOUNTAIN PROVINCE,"01.2.3 - Tea, maté and other plant products for infusion (ND)",..
MOUNTAIN PROVINCE,"01.2.3.0 - Tea, maté and other plant products for infusion (ND)",..
MOUNTAIN PROVINCE,01.2.4 - Cocoa drinks (ND),0.00117866
MOUNTAIN PROVINCE,01.2.4.0 - Cocoa drinks (ND),0.00117866
MOUNTAIN PROVINCE,01.2.5 - Water (ND),0.00008380
MOUNTAIN PROVINCE,01.2.5.0 - Water (ND),0.00008380
MOUNTAIN PROVINCE,01.2.6 - Soft drinks (ND),0.00061605
MOUNTAIN PROVINCE,01.2.6.0 - Soft drinks (ND),0.00061605
MOUNTAIN PROVINCE,01.2.9 - Other non-alcoholic beverages (ND),0.00024251
MOUNTAIN PROVINCE,01.2.9.0 - Other non-alcoholic beverages (ND),0.00024251
MOUNTAIN PROVINCE,02 - ALCOHOLIC BEVERAGES AND TOBACCO,0.00462408
MOUNTAIN PROVINCE,02.1 - ALCOHOLIC BEVERAGES,0.00122325
MOUNTAIN PROVINCE,02.1.1 - Spirits and liquors (ND),0.00088365
MOUNTAIN PROVINCE,02.1.1.0 - Spirits and liquors (ND),0.00088365
MOUNTAIN PROVINCE,02.1.2 - Wine (ND),0.00020616
MOUNTAIN PROVINCE,02.1.2.2 - Wine from other sources (ND),0.00020616
MOUNTAIN PROVINCE,02.1.3 - Beer (ND),0.00013344
MOUNTAIN PROVINCE,02.1.3.0 - Beer (ND),0.00013344
MOUNTAIN PROVINCE,02.3 - TOBACCO,0.00115880
MOUNTAIN PROVINCE,02.3.0 - Tobacco (ND),0.00115880
MOUNTAIN PROVINCE,02.3.0.1 - Cigarettes (ND),0.00108880
MOUNTAIN PROVINCE,02.3.0.2 - Cigars (ND),..
MOUNTAIN PROVINCE,02.3.0.9 - Other tobacco products (ND),0.00007000
MOUNTAIN PROVINCE,02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS,0.00224203
MOUNTAIN PROVINCE,02.4.0 - Other vegetable-based tobacco products (ND),0.00224203
MOUNTAIN PROVINCE,02.4.0.0 - Other vegetable-based tobacco products (ND),0.00224203
MOUNTAIN PROVINCE,02.900 - NON-FOOD,0.06168792
MOUNTAIN PROVINCE,03 - CLOTHING AND FOOTWEAR,0.00748801
MOUNTAIN PROVINCE,03.1 - CLOTHING,0.00648406
MOUNTAIN PROVINCE,03.1.1 - Clothing materials (SD),..
MOUNTAIN PROVINCE,03.1.1.0 - Clothing materials (SD),..
MOUNTAIN PROVINCE,03.1.2 - Garments (SD),0.00645290
MOUNTAIN PROVINCE,03.1.2.1 - Garments for men or boys (SD),0.00348463
MOUNTAIN PROVINCE,03.1.2.2 - Garments for women or girls (SD),0.00283137
MOUNTAIN PROVINCE,03.1.2.3 - Garments for infants (0 to under 2 years) (SD),0.00013690
MOUNTAIN PROVINCE,03.1.3 - Other articles of clothing and clothing accessories (SD),0.00002834
MOUNTAIN PROVINCE,03.1.3.1 - Other articles of clothing (SD),0.00002315
MOUNTAIN PROVINCE,03.1.3.2 - Clothing accessories (SD),0.00000519
MOUNTAIN PROVINCE,"03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",0.00000282
MOUNTAIN PROVINCE,03.1.4.1 - Cleaning of clothing (S),..
MOUNTAIN PROVINCE,"03.1.4.2 - Repair, tailoring and hire of clothing (S)",0.00000282
MOUNTAIN PROVINCE,03.2 - FOOTWEAR,0.00100395
MOUNTAIN PROVINCE,03.2.1 - Shoes and other footwear (SD),0.00100395
MOUNTAIN PROVINCE,03.2.1.1 - Footwear for men (SD),0.00058671
MOUNTAIN PROVINCE,03.2.1.2 - Footwear for women (SD),0.00041724
MOUNTAIN PROVINCE,"03.2.2 - Cleaning, repair, and hire of footwear (S)",..
MOUNTAIN PROVINCE,"03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
MOUNTAIN PROVINCE,"04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",0.02609544
MOUNTAIN PROVINCE,04.1 - ACTUAL RENTALS FOR HOUSING,0.01136639
MOUNTAIN PROVINCE,04.1.1 - Actual rentals paid by tenants for main residence (S),0.01136639
MOUNTAIN PROVINCE,04.1.1.0 - Actual rentals paid by tenants for main residence (S),0.01136639
MOUNTAIN PROVINCE,"04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",0.00003295
MOUNTAIN PROVINCE,04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND),0.00003295
MOUNTAIN PROVINCE,04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND),0.00003295
MOUNTAIN PROVINCE,"04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
MOUNTAIN PROVINCE,"04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
MOUNTAIN PROVINCE,04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING,0.00002173
MOUNTAIN PROVINCE,04.4.1 - Water supply (ND),0.00002173
MOUNTAIN PROVINCE,04.4.1.1 - Water supply through network systems (ND),0.00002173
MOUNTAIN PROVINCE,"04.5 - ELECTRICITY, GAS AND OTHER FUELS",0.01467437
MOUNTAIN PROVINCE,04.5.1 - Electricity (ND),0.00481291
MOUNTAIN PROVINCE,04.5.1.0 - Electricity (ND),0.00481291
MOUNTAIN PROVINCE,04.5.2 - Gas (ND),0.00969312
MOUNTAIN PROVINCE,04.5.2.2 - Liquefied hydrocarbons (ND),0.00969312
MOUNTAIN PROVINCE,04.5.3 - Liquid fuels (ND),..
MOUNTAIN PROVINCE,04.5.3.0 - Liquid fuels (ND),..
MOUNTAIN PROVINCE,04.5.4 - Solid fuels (ND),0.00016834
MOUNTAIN PROVINCE,"04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
MOUNTAIN PROVINCE,04.5.4.3 - Charcoal (ND),0.00016834
MOUNTAIN PROVINCE,"05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.00437420
MOUNTAIN PROVINCE,"05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",0.00020085
MOUNTAIN PROVINCE,"05.1.1 - Furniture, furnishings and loose carpets (D)",0.00020085
MOUNTAIN PROVINCE,05.1.1.1 - Household furniture (D),0.00019470
MOUNTAIN PROVINCE,"05.1.1.4 - Furnishings, loose carpets and rugs (D)",0.00000615
MOUNTAIN PROVINCE,05.2 - HOUSEHOLD TEXTILES,0.00028365
MOUNTAIN PROVINCE,05.2.1 - Household textiles (SD),0.00028365
MOUNTAIN PROVINCE,05.2.1.1 - Furnishing fabrics and curtains (SD),0.00004920
MOUNTAIN PROVINCE,05.2.1.2 - Bed linen and bedding (SD),0.00023445
MOUNTAIN PROVINCE,05.2.1.9 - Other household textiles (SD),..
MOUNTAIN PROVINCE,05.3 - HOUSEHOLD APPLIANCES,0.00020180
MOUNTAIN PROVINCE,"05.3.1 - Major household appliances, whether electric or not (D)",0.00012744
MOUNTAIN PROVINCE,05.3.1.1 - Major kitchen appliances (D),0.00012744
MOUNTAIN PROVINCE,05.3.1.2 - Major laundry appliances (D),..
MOUNTAIN PROVINCE,05.3.2 - Small household appliances (SD),0.00007436
MOUNTAIN PROVINCE,05.3.2.1 - Small appliances for cooking and processing of food (SD),0.00007436
MOUNTAIN PROVINCE,05.3.2.9 - Other small household appliances (SD),..
MOUNTAIN PROVINCE,"05.3.3 - Repair, installation and hire of household appliances (S)",..
MOUNTAIN PROVINCE,"05.3.3.0 - Repair, installation and hire of household appliances (S)",..
MOUNTAIN PROVINCE,"05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",0.00005012
MOUNTAIN PROVINCE,"05.4.0 - Glassware, tableware and household utensils (SD)",0.00005012
MOUNTAIN PROVINCE,"05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",0.00005012
MOUNTAIN PROVINCE,05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,0.00000732
MOUNTAIN PROVINCE,05.5.2 - Non-motorized tools and miscellaneous accessories (SD),0.00000732
MOUNTAIN PROVINCE,05.5.2.1 - Non-motorized tools (SD),0.00000244
MOUNTAIN PROVINCE,05.5.2.2 - Miscellaneous accessories (SD),0.00000488
MOUNTAIN PROVINCE,05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE,0.00363046
MOUNTAIN PROVINCE,05.6.1 - Non-durable household goods (ND),0.00363046
MOUNTAIN PROVINCE,05.6.1.1 - Household cleaning and maintenance products (ND),0.00145220
MOUNTAIN PROVINCE,05.6.1.9 - Other non-durable household goods (ND),0.00217826
MOUNTAIN PROVINCE,06 - HEALTH,0.00330181
MOUNTAIN PROVINCE,06.1 - MEDICINES AND HEALTH PRODUCTS,0.00183401
MOUNTAIN PROVINCE,06.1.1 - Medicines (ND),0.00161280
MOUNTAIN PROVINCE,"06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",0.00161280
MOUNTAIN PROVINCE,06.1.2 - Medical products (ND),0.00002326
MOUNTAIN PROVINCE,06.1.2.1 - Medical diagnostic products (ND),0.00001163
MOUNTAIN PROVINCE,06.1.2.2 - Prevention and protective devices (ND),0.00001163
MOUNTAIN PROVINCE,06.1.2.3 - Treatment devices for personal use (ND),..
MOUNTAIN PROVINCE,06.1.3 - Assistive products (D),0.00019795
MOUNTAIN PROVINCE,06.1.3.1 - Assistive products for vision (D),0.00019795
MOUNTAIN PROVINCE,06.2 - OUTPATIENT CARE SERVICES,0.00082899
MOUNTAIN PROVINCE,06.2.1 - Preventive care services (S),0.00079367
MOUNTAIN PROVINCE,06.2.1.9 - Other preventive services (S),0.00079367
MOUNTAIN PROVINCE,06.2.2 - Outpatient dental services (S),0.00003532
MOUNTAIN PROVINCE,06.2.2.1 - Dental preventive services (S),0.00003532
MOUNTAIN PROVINCE,06.3 - INPATIENT CARE SERVICES,0.00060598
MOUNTAIN PROVINCE,06.3.1 - Inpatient curative and rehabilitative services (S),0.00060598
MOUNTAIN PROVINCE,06.3.1.0 - Inpatient curative and rehabilitative services (S),0.00060598
MOUNTAIN PROVINCE,06.4 - OTHER HEALTH SERVICES,0.00003283
MOUNTAIN PROVINCE,06.4.1 - Diagnostic imaging services and medical laboratory services (S),0.00003283
MOUNTAIN PROVINCE,06.4.1.0 - Diagnostic imaging services and medical laboratory services (S),0.00003283
MOUNTAIN PROVINCE,07 - TRANSPORT,0.00477717
MOUNTAIN PROVINCE,07.1 - PURCHASE OF VEHICLES,0.00007674
MOUNTAIN PROVINCE,07.1.2 - Motorcycles (D),0.00007674
MOUNTAIN PROVINCE,07.1.2.0 - Motorcycles (D),0.00007674
MOUNTAIN PROVINCE,07.1.3 - Bicycles (D),..
MOUNTAIN PROVINCE,07.1.3.0 - Bicycles (D),..
MOUNTAIN PROVINCE,07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT,0.00131595
MOUNTAIN PROVINCE,07.2.1 - Parts and accessories for personal transport equipment (SD),..
MOUNTAIN PROVINCE,07.2.1.1 - Tires (SD),..
MOUNTAIN PROVINCE,07.2.1.2 - Parts for personal transport equipment (SD),..
MOUNTAIN PROVINCE,07.2.2 - Fuels and lubricants for personal transport equipment (ND),0.00128784
MOUNTAIN PROVINCE,07.2.2.1 - Diesel (ND),0.00047830
MOUNTAIN PROVINCE,07.2.2.2 - Gasoline (ND),0.00080954
MOUNTAIN PROVINCE,07.2.2.4 - Lubricants (ND),..
MOUNTAIN PROVINCE,07.2.3 - Maintenance and repair of personal transport equipment (S),..
MOUNTAIN PROVINCE,07.2.3.0 - Maintenance and repair of personal transport equipment (S),..
MOUNTAIN PROVINCE,07.2.4 - Other services in respect of personal transport equipment (S),0.00002811
MOUNTAIN PROVINCE,07.2.4.2 - Toll facilities (S),0.00002811
MOUNTAIN PROVINCE,07.3 - PASSENGER TRANSPORT SERVICES,0.00338448
MOUNTAIN PROVINCE,07.3.1 - Passenger transport by railway (S),..
MOUNTAIN PROVINCE,07.3.1.2 - Passenger transport by rapid transit and tram (S),..
MOUNTAIN PROVINCE,07.3.2 - Passenger transport by road (S),0.00338448
MOUNTAIN PROVINCE,07.3.2.1 - Passenger transport by bus and coach (S),0.00090573
MOUNTAIN PROVINCE,07.3.2.2 - Passenger transport by taxi and hired car with driver (S),..
MOUNTAIN PROVINCE,07.3.2.9 - Other passenger transport by road (S),0.00247875
MOUNTAIN PROVINCE,07.3.3 - Passenger transport by air (S),..
MOUNTAIN PROVINCE,"07.3.3.1 - Passenger transport by air, domestic (S)",..
MOUNTAIN PROVINCE,07.3.4 - Passenger transport by sea and inland waterway (S),..
MOUNTAIN PROVINCE,07.3.4.0 - Passenger transport by sea and inland waterway (S),..
MOUNTAIN PROVINCE,07.4 - TRANSPORT SERVICES OF GOODS,..
MOUNTAIN PROVINCE,07.4.1 - Postal and courier services (S),..
MOUNTAIN PROVINCE,07.4.1.1 - Letter handling services (S),..
MOUNTAIN PROVINCE,07.4.1.2 - Courier and parcel delivery services (S),..
MOUNTAIN PROVINCE,08 - INFORMATION AND COMMUNICATION,0.00236171
MOUNTAIN PROVINCE,08.1 - INFORMATION AND COMMUNICATION EQUIPMENT,..
MOUNTAIN PROVINCE,08.1.2 - Mobile telephone equipment (D),..
MOUNTAIN PROVINCE,08.1.2.0 - Mobile telephone equipment (D),..
MOUNTAIN PROVINCE,08.1.3 - Information processing equipment (D),..
MOUNTAIN PROVINCE,"08.1.3.1 - Computers, laptops and tablets (D)",..
MOUNTAIN PROVINCE,08.1.3.2 - Peripheral equipment and its consumable components (D),..
MOUNTAIN PROVINCE,"08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
MOUNTAIN PROVINCE,"08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
MOUNTAIN PROVINCE,08.1.5 - Unrecorded recording media (SD),..
MOUNTAIN PROVINCE,08.1.5.0 - Unrecorded recording media (SD),..
MOUNTAIN PROVINCE,08.3 - INFORMATION AND COMMUNICATION SERVICES,0.00236171
MOUNTAIN PROVINCE,08.3.1 - Fixed communication services (S),..
MOUNTAIN PROVINCE,08.3.1.0 - Fixed communication services (S),..
MOUNTAIN PROVINCE,08.3.2 - Mobile communication services (S),0.00236171
MOUNTAIN PROVINCE,08.3.2.0 - Mobile communication services (S),0.00236171
MOUNTAIN PROVINCE,08.3.3 - Internet access provision services and net storage services (S),..
MOUNTAIN PROVINCE,08.3.3.0 - Internet access provision services and net storage services (S),..
MOUNTAIN PROVINCE,"09 - RECREATION, SPORT AND CULTURE",0.00189742
MOUNTAIN PROVINCE,09.2 - OTHER RECREATIONAL GOODS,0.00006670
MOUNTAIN PROVINCE,"09.2.1 - Games, toys and hobbies (SD)",0.00006670
MOUNTAIN PROVINCE,"09.2.1.2 - Other games, toys and hobbies (SD)",0.00006670
MOUNTAIN PROVINCE,"09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
MOUNTAIN PROVINCE,09.2.2.1 - Equipment for sport (SD),..
MOUNTAIN PROVINCE,09.3 - GARDEN PRODUCTS AND PETS,0.00014391
MOUNTAIN PROVINCE,"09.3.1 - Garden products, plants and flowers (ND)",0.00001910
MOUNTAIN PROVINCE,09.3.1.1 - Garden products (ND),0.00000955
MOUNTAIN PROVINCE,"09.3.1.2 - Plants, seeds and flowers (ND)",0.00000955
MOUNTAIN PROVINCE,09.3.2 - Pets and products for pets (ND),0.00012481
MOUNTAIN PROVINCE,09.3.2.2 - Products for pets and other household animals (ND),0.00012481
MOUNTAIN PROVINCE,09.4 - RECREATIONAL SERVICES,..
MOUNTAIN PROVINCE,09.4.6 - Recreational and sporting services (S),..
MOUNTAIN PROVINCE,09.4.6.2 - Sporting services - practice (S),..
MOUNTAIN PROVINCE,09.4.7 - Games of chance (S),..
MOUNTAIN PROVINCE,09.4.7.0 - Games of chance (S),..
MOUNTAIN PROVINCE,09.5 - CULTURAL GOODS,..
MOUNTAIN PROVINCE,09.5.1 - Musical instruments (D),..
MOUNTAIN PROVINCE,09.5.1.0 - Musical instruments (D),..
MOUNTAIN PROVINCE,09.6 - CULTURAL SERVICES,0.00064381
MOUNTAIN PROVINCE,09.6.9 - Other cultural services (S),0.00064381
MOUNTAIN PROVINCE,09.6.9.0 - Other cultural services (S),0.00064381
MOUNTAIN PROVINCE,"09.7 - NEWSPAPERS, BOOKS AND STATIONERY",0.00104300
MOUNTAIN PROVINCE,09.7.1 - Books (SD),0.00004082
MOUNTAIN PROVINCE,09.7.1.1 - Educational and textbooks in printed or electronic copy (SD),0.00004082
MOUNTAIN PROVINCE,09.7.1.9 - Other books (SD) in printed or electronic copy,..
MOUNTAIN PROVINCE,09.7.2 - Newspapers and periodicals (ND),..
MOUNTAIN PROVINCE,09.7.2.1 - Newspapers (ND),..
MOUNTAIN PROVINCE,09.7.4 - Stationery and drawing materials (ND),0.00100218
MOUNTAIN PROVINCE,09.7.4.0 - Stationery and drawing materials (ND),0.00100218
MOUNTAIN PROVINCE,09.8 - PACKAGE HOLIDAYS (S),..
MOUNTAIN PROVINCE,09.8.0 - Package holidays (S),..
MOUNTAIN PROVINCE,09.8.0.0 - Package holidays (S),..
MOUNTAIN PROVINCE,10 - EDUCATION SERVICES,0.00126677
MOUNTAIN PROVINCE,10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION,0.00008726
MOUNTAIN PROVINCE,10.1.0 - Early chilhood and primary education (S),0.00008726
MOUNTAIN PROVINCE,10.1.0.1 - Early childhood education services (S),..
MOUNTAIN PROVINCE,10.1.0.2 - Primary education (S),0.00008726
MOUNTAIN PROVINCE,10.2 - SECONDARY EDUCATION  (S),0.00044055
MOUNTAIN PROVINCE,10.2.0 - Secondary education (S),0.00044055
MOUNTAIN PROVINCE,10.2.0.1 - Lower secondary general education services,0.00044055
MOUNTAIN PROVINCE,10.2.0.2 - Lower secondary technical-vocational livelihood programs services,..
MOUNTAIN PROVINCE,10.4 - TERTIARY EDUCATION (S),0.00073896
MOUNTAIN PROVINCE,10.4.0 - Tertiary education (s),0.00073896
MOUNTAIN PROVINCE,10.4.0.0 - Tertiary education (s),0.00073896
MOUNTAIN PROVINCE,11 - RESTAURANTS AND ACCOMMODATION SERVICES,0.00232531
MOUNTAIN PROVINCE,11.1 - FOOD AND BEVERAGE SERVING SERVICES,0.00232531
MOUNTAIN PROVINCE,"11.1.1 - Restaurants, café and the like (S)",0.00232531
MOUNTAIN PROVINCE,"11.1.1.1 - Restaurants, café and the like - with full service (S)",0.00232531
MOUNTAIN PROVINCE,11.2 - ACCOMMODATION SERVICES,..
MOUNTAIN PROVINCE,11.2.0 - Accommodation services (S),..
MOUNTAIN PROVINCE,"11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
MOUNTAIN PROVINCE,12 - FINANCIAL SERVICES,0.00000010
MOUNTAIN PROVINCE,12.2 - FINANCIAL SERVICES,0.00000010
MOUNTAIN PROVINCE,12.2.1 - Financial intermediation services indirectly measured (S),..
MOUNTAIN PROVINCE,12.2.1.0 - Financial intermediation services indirectly measured (S),..
MOUNTAIN PROVINCE,12.2.9 - Other financial services (S),0.00000010
MOUNTAIN PROVINCE,12.2.9.1 - Remittances fees (S),0.00000010
MOUNTAIN PROVINCE,"13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",0.00779998
MOUNTAIN PROVINCE,13.1 - PERSONAL CARE,0.00692938
MOUNTAIN PROVINCE,13.1.1 - Electric appliances for personal care (SD),..
MOUNTAIN PROVINCE,13.1.1.1 - Electric appliances for personal care (SD),..
MOUNTAIN PROVINCE,"13.1.2 - Other appliances, articles and products for personal care (ND)",0.00585200
MOUNTAIN PROVINCE,"13.1.2.0 - Other appliances, articles and products for personal care (ND)",0.00585200
MOUNTAIN PROVINCE,13.1.3 - Hairdressing salons and personal grooming establishments (S),0.00107738
MOUNTAIN PROVINCE,13.1.3.1 - Hairdressing (S),0.00053869
MOUNTAIN PROVINCE,13.1.3.2 - Personal grooming treatments (S),0.00053869
MOUNTAIN PROVINCE,13.2 - OTHER PERSONAL EFFECTS,0.00082795
MOUNTAIN PROVINCE,13.2.1 - Jewellery and watches (D),..
MOUNTAIN PROVINCE,13.2.1.1 - Jewellery and watches (D),..
MOUNTAIN PROVINCE,"13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
MOUNTAIN PROVINCE,13.2.9 - Other personal effects n.e.c. (SD),0.00082795
MOUNTAIN PROVINCE,13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD),0.00082795
MOUNTAIN PROVINCE,13.9 - OTHER SERVICES,0.00004265
MOUNTAIN PROVINCE,13.9.0 - Other services (S),0.00004265
MOUNTAIN PROVINCE,13.9.0.9 - Other services n.e.c. (S),0.00004265
APAYAO,0 - ALL ITEMS,0.14970871
APAYAO,01 - FOOD AND NON-ALCOHOLIC BEVERAGES,0.08770449
APAYAO,01.1 - FOOD,0.08413262
APAYAO,01.1.1 - Cereals and cereal products (ND),0.04849854
APAYAO,01.1.1.1 - Cereals (ND),0.04295557
APAYAO,01.1.1.12 - Rice,0.04273181
