Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
....Tarlac,"GABI, MALAGKIT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Tarlac,"KARLANG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Tarlac,"PALAWAN, YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Tarlac,"PAO GALLIANG, FRESH TUBER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"CARROT, 1 KG",93.28,93.28,83.18,93.28,80.84,71.51,96.38,115.03,147.68,149.23,125.91,104.15,104.48,102.60,85.50,77.73,97.94,96.39,111.94,115.05,85.51,94.84,104.17,108.83,96.39,98.07,85.51,78.52,76.18,76.70,66.08,71.51,113.49,83.95,90.17,77.73,85.50,127.48,86.07,147.69,119.71,96.39,82.40,66.85,66.85,60.63,105.00,156.63,124.00,146.88,130.88,108.66,119.38,100.75,116.75,105.38,100.50,93.63,97.00,112.75,129.88,157.50,149.50,145.38,119.03,126.25,104.38,94.38,89.88,91.13,96.25,163.13,191.63,181.63,156.25,186.25,153.75,136.24,140.00,114.75,128.88,127.50,116.88,121.00,133.63,174.75,146.13,152.25,179.00,190.63,143.78,182.88,115.00,117.50,96.13,102.25,104.25,111.25,208.25,252.50,237.38,182.25,165.25,156.24
....Zambales,"TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"POTATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"POTATO, BAGUIO, GOOD QUALITY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"POTATO, IRISH (WHITE), 1 KG",132.22,132.22,112.19,118.20,102.17,95.17,120.20,112.19,120.20,124.21,172.29,156.26,124.79,144.24,124.21,112.19,116.20,108.19,115.21,110.19,114.20,128.22,148.25,150.25,117.20,124.05,110.18,118.19,118.19,126.88,128.21,126.21,124.21,114.19,112.19,110.19,106.18,132.22,118.92,162.27,132.22,124.21,114.19,89.16,82.14,73.13,90.00,81.75,84.38,94.25,93.00,101.73,92.38,83.63,70.38,75.38,86.25,88.75,85.00,88.50,86.88,99.38,140.00,149.25,95.48,168.75,151.88,124.13,124.38,112.00,122.50,134.38,161.25,163.75,193.75,227.75,191.25,156.31,177.50,147.25,145.00,143.75,125.00,161.75,155.50,135.00,112.50,111.25,116.25,144.63,139.62,185.75,158.50,144.50,110.38,100.63,108.13,107.50,109.38,121.50,134.25,146.25,169.00,132.98
....Zambales,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"SWEET POTATO (CAMOTE), WHITE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",50.00,50.00,44.65,44.65,41.67,44.90,48.81,51.70,54.41,62.57,58.49,55.77,50.64,62.57,53.56,46.42,52.97,49.40,48.80,45.83,42.26,47.61,49.99,49.99,51.18,50.05,44.04,36.31,33.33,37.30,34.52,35.71,38.69,38.09,38.09,37.50,40.81,41.66,38.00,42.85,38.09,27.38,26.19,24.41,24.41,25.00,33.33,36.67,31.67,36.67,37.50,32.01,45.00,41.67,58.71,43.33,54.13,62.25,66.00,55.00,50.83,83.13,93.75,80.00,61.15,87.50,84.38,76.88,68.57,81.25,81.25,86.25,93.50,87.50,88.13,85.00,77.14,83.11,61.67,59.13,57.63,57.38,51.50,50.25,50.50,63.25,69.63,76.75,63.88,60.75,60.19,55.88,55.75,51.25,47.00,47.63,51.63,56.50,69.00,68.13,71.50,71.38,74.75,60.03
....Zambales,"CASSAVA (KAMOTENG KAHOY), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"UBE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBERS, CEBU/BUTIG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBERS, MALAGKIT WITH STALK, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBERS, SAN FERNANDO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBERS, TAGALOG, 1 KG",79.77,79.77,80.66,91.30,78.89,74.45,93.60,99.27,99.27,81.54,85.09,76.23,84.99,81.55,78.00,75.35,77.12,83.32,106.36,95.72,111.67,102.81,106.36,104.59,99.27,93.51,90.41,85.09,81.54,79.17,84.20,91.29,94.83,98.37,93.93,88.61,82.70,87.10,88.10,87.10,77.98,62.03,64.70,62.03,56.71,60.25,71.50,72.13,65.88,62.13,59.00,66.79,59.63,69.63,70.88,66.50,69.63,76.50,80.25,79.00,81.50,88.25,90.75,87.00,76.63,90.75,87.63,88.25,89.50,87.25,87.13,89.63,99.75,102.25,97.13,95.75,95.88,92.58,93.50,93.50,94.75,92.25,95.38,97.25,97.25,102.25,115.63,127.50,131.25,123.75,105.36,129.00,123.75,118.75,121.25,120.00,117.50,118.13,113.75,118.13,124.38,120.63,123.13,120.70
....Zambales,"GABI TUBERS, WHITE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI TUBES, PLASTIC, CELLOPHANE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GABI, MALAGKIT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"KARLANG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"PALAWAN, YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"PAO GALLIANG, FRESH TUBER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"CARROT, 1 KG",75.56,63.34,67.78,62.22,62.22,63.33,62.78,68.33,113.32,106.65,107.76,83.88,78.10,77.21,66.21,59.99,62.21,68.88,71.10,69.99,63.88,66.10,70.54,74.98,64.42,67.96,64.42,47.21,43.54,55.09,46.10,52.21,68.32,64.43,51.66,52.77,63.32,81.66,57.56,122.21,87.22,63.33,59.67,56.34,47.78,55.01,89.50,111.00,83.00,97.00,65.00,78.09,62.46,72.50,65.00,70.44,70.46,53.35,67.92,73.58,107.50,114.58,137.08,100.00,82.91,93.75,62.92,61.67,65.83,57.92,64.17,165.00,170.83,84.17,120.83,112.92,79.58,94.97,87.50,79.17,92.92,84.58,93.33,81.67,106.67,96.67,73.33,88.75,150.83,147.50,98.58,160.42,104.58,86.25,75.83,85.42,83.33,83.33,151.25,170.83,171.67,133.33,105.00,117.60
....City of Angeles,"TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"RADDISH (LABANOS), 1 KG",50.71,38.03,42.26,42.26,42.26,40.15,49.66,58.65,64.99,60.76,58.65,50.72,49.93,49.66,46.49,53.89,57.06,62.34,52.83,49.14,49.66,47.55,51.25,40.15,35.92,49.66,39.09,34.34,34.86,53.24,54.41,45.43,41.20,41.20,36.45,42.26,38.03,78.18,44.89,53.36,35.50,24.83,39.08,38.02,43.30,41.19,63.00,77.50,72.00,60.00,44.50,49.36,60.65,45.89,46.73,48.89,52.59,41.33,52.75,45.42,46.83,46.00,88.34,81.25,54.72,67.08,56.25,62.50,63.75,78.75,70.00,65.83,89.17,82.17,86.67,58.33,55.42,69.66,55.83,60.42,58.33,67.08,77.50,92.50,82.50,79.58,70.42,104.17,100.00,87.92,78.02,76.67,72.08,66.67,75.83,96.67,92.50,97.92,142.50,109.58,101.25,62.50,106.67,91.74
....City of Angeles,"POTATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"POTATO, BAGUIO, GOOD QUALITY, 1 KG",56.95,56.95,55.16,55.16,53.37,53.37,52.47,54.71,59.19,55.60,58.74,57.39,55.76,62.33,53.45,48.79,47.27,49.60,44.40,44.84,52.47,59.19,69.51,64.57,51.75,54.01,55.16,51.57,54.70,56.19,56.49,58.28,57.38,54.51,44.38,46.62,49.31,79.35,55.33,78.45,61.86,47.97,42.41,34.34,33.17,35.42,60.42,69.58,73.08,70.42,66.67,56.15,72.32,53.75,48.34,57.56,57.33,52.17,65.00,64.58,61.67,65.75,115.86,105.83,68.35,111.67,106.25,89.17,78.33,66.67,82.92,108.33,121.25,118.75,167.50,152.08,127.92,110.90,121.25,103.75,111.25,105.00,102.08,119.17,107.08,85.83,69.25,71.25,102.50,119.58,101.50,155.00,119.17,106.67,81.67,87.08,83.33,75.83,84.92,99.75,113.33,123.75,129.17,104.97
....City of Angeles,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"SWEET POTATO (CAMOTE), WHITE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",44.35,37.84,37.84,37.84,37.84,37.84,40.21,44.35,44.94,44.94,42.57,44.93,41.29,44.93,44.93,39.02,37.84,39.02,39.02,39.02,41.38,48.47,46.70,43.15,43.15,42.22,43.15,39.01,34.28,31.21,37.24,39.01,33.46,35.46,31.91,34.87,47.87,47.87,37.95,43.14,37.82,41.37,33.69,29.55,28.73,31.92,39.00,46.67,48.75,50.83,50.42,40.16,52.73,45.25,41.51,42.11,44.86,42.55,46.50,53.33,55.83,48.75,48.25,42.92,47.05,42.50,42.92,50.42,60.00,65.83,65.00,67.92,75.00,74.17,70.00,69.17,67.50,62.54,70.00,59.58,52.50,53.33,58.33,57.92,72.92,70.83,63.75,57.08,59.58,82.92,63.23,78.33,72.08,66.67,62.50,58.33,65.00,62.50,75.42,74.58,67.08,72.08,67.08,68.47
....City of Angeles,"CASSAVA (KAMOTENG KAHOY), 1 KG",20.40,22.95,22.95,22.95,22.95,22.95,26.78,25.50,25.50,29.97,29.97,31.88,25.40,31.88,25.38,25.38,25.38,30.60,30.60,30.60,30.60,30.60,34.43,36.35,33.80,30.47,34.43,36.35,36.35,30.61,34.44,35.08,32.53,29.34,29.34,29.98,33.81,42.74,33.75,33.81,30.62,28.71,28.32,28.96,29.98,33.81,34.17,36.67,39.58,31.25,23.75,31.64,31.00,24.00,23.50,24.50,25.20,24.50,27.00,35.50,38.00,37.00,38.40,33.50,30.18,30.00,30.00,35.00,43.00,48.00,48.00,50.00,54.00,52.00,49.00,45.00,43.00,43.92,42.73,38.33,37.08,35.42,35.00,36.25,37.92,37.50,34.17,31.25,30.83,42.50,36.58,52.08,58.33,58.33,54.58,46.25,45.83,40.83,47.50,54.58,50.83,50.42,45.42,50.42
....City of Angeles,"UBE, 1 KG",71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,71.88,64.83,57.13,57.13,52.63,52.63,52.63,53.91,53.91,53.91,55.19,53.91,56.64,51.34,59.04,51.34,51.34,51.34,65.46,53.91,53.27,60.97,73.16,70.59,106.52,62.36,73.80,71.23,58.40,56.47,66.10,77.65,85.99,90.42,88.33,96.25,88.33,84.58,78.13,52.50,44.00,42.60,50.20,54.50,51.50,57.00,69.00,74.00,74.00,78.00,74.00,60.11,68.00,66.00,75.00,81.00,80.50,80.00,80.00,80.00,80.00,80.00,74.00,73.00,76.46,74.55,72.50,72.92,76.25,75.83,73.33,77.50,76.67,76.67,75.83,76.67,80.00,75.73,79.17,79.17,79.17,79.17,80.00,79.17,80.42,80.42,81.67,82.08,82.50,79.17,80.18
....City of Angeles,"GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"GABI TUBERS, CEBU/BUTIG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"GABI TUBERS, MALAGKIT WITH STALK, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Angeles,"GABI TUBERS, NATIVE, 1 KG",49.88,42.00,44.63,44.63,44.63,44.63,51.86,52.51,53.17,53.17,53.17,53.17,48.95,58.42,55.79,54.48,54.48,57.11,55.80,61.05,64.33,59.08,67.62,67.62,72.87,60.72,70.90,68.94,63.03,63.03,63.03,62.38,70.26,75.51,78.79,79.45,80.10,80.76,71.35,73.53,66.31,49.89,51.20,44.64,42.01,55.80,51.25,57.92,53.33,51.67,47.50,53.75,45.50,40.20,41.20,40.30,45.50,45.10,48.00,48.80,49.00,48.50,55.00,52.50,46.63,58.00,56.00,55.00,51.00,50.50,52.50,55.50,60.00,58.00,57.00,61.00,58.50,56.08,61.36,65.83,69.17,65.42,70.00,65.42,63.75,81.25,76.25,81.67,82.08,80.83,71.92,86.67,89.17,73.33,70.83,81.67,70.00,77.50,80.83,76.25,69.58,69.17,75.83,76.74
....City of Angeles,"GABI TUBERS, SAN FERNANDO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
