Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
..REGION IV-A (CALABARZON),"GARLIC, IMPORTED, 1 KG",144.93,144.93,144.93,144.93,144.93,144.93,82.78,82.91,76.15,76.77,82.29,77.38,112.32,72.84,74.68,85.98,94.46,110.06,130.21,125.30,125.30,122.23,117.93,119.78,121.62,108.37,128.99,156.64,149.88,143.74,124.08,96.44,106.27,89.68,93.98,97.05,105.65,110.56,116.91,116.70,108.72,110.56,99.39,115.48,106.88,104.42,107.50,120.00,123.75,126.25,128.13,113.98,126.25,118.13,122.50,118.13,120.00,126.88,121.25,111.88,117.50,126.25,135.00,128.33,122.68,122.16,120.03,117.00,112.78,120.13,127.81,137.81,144.69,146.03,143.10,146.08,144.13,131.81,152.16,151.07,149.22,156.88,160.94,167.56,156.78,154.35,151.69,150.63,155.28,157.72,155.36,157.63,158.31,158.03,155.72,153.47,152.97,158.22,155.06,160.75,154.44,154.41,159.31,156.53
..REGION IV-A (CALABARZON),"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"GARLIC, NATIVE, 1 KG",232.50,228.34,228.34,228.34,238.34,226.67,226.67,239.59,239.17,249.17,249.17,249.17,236.29,245.00,243.34,242.50,246.67,242.50,243.34,242.50,239.17,240.84,240.84,240.84,240.84,242.37,241.67,258.34,240.84,245.00,250.00,241.67,238.34,245.00,245.00,240.84,249.17,245.00,245.07,253.34,257.50,260.84,256.67,248.34,248.34,245.84,250.00,242.50,250.84,250.84,250.84,251.32,240.84,236.67,240.84,240.84,240.84,244.17,240.84,240.84,236.67,240.84,240.84,233.22,239.79,234.83,228.33,195.00,192.78,203.61,209.17,215.42,218.00,218.00,218.00,212.22,212.78,213.18,217.22,206.25,201.47,199.50,199.61,208.06,206.39,207.06,207.06,209.39,210.22,210.56,206.90,204.86,207.00,200.89,197.56,202.42,203.50,203.50,203.50,204.33,197.50,196.25,201.39,201.89
..REGION IV-A (CALABARZON),"ONION RED CREOLE (BERMUDA RED), 1 KG",109.85,96.55,90.69,88.45,87.06,96.85,96.55,101.14,101.25,94.54,94.61,93.09,95.89,92.49,91.64,84.63,79.80,78.65,80.40,80.77,84.39,86.09,91.41,96.91,133.31,90.04,158.70,109.73,81.13,82.94,80.22,93.43,101.72,98.69,113.80,132.55,136.18,141.62,110.89,111.09,112.30,115.02,104.44,110.19,111.40,110.79,115.63,127.82,141.88,154.57,187.94,125.26,234.69,132.82,85.32,64.88,81.57,91.44,97.88,134.38,142.38,199.75,241.25,307.36,151.14,535.65,303.63,145.06,116.65,175.59,174.65,174.67,172.98,162.34,152.06,152.84,180.73,203.90,160.19,133.84,101.77,94.75,98.96,105.42,104.81,103.79,104.19,102.63,103.54,107.92,110.15,126.98,154.90,134.48,118.50,128.23,130.27,137.36,149.96,155.23,156.19,180.42,240.58,151.09
..REGION IV-A (CALABARZON),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"ONION, NATIVE, 1 KG",109.74,97.24,88.07,85.94,87.61,95.94,88.68,88.68,91.18,88.68,88.68,94.18,92.05,92.65,94.18,94.18,91.68,85.43,83.55,85.55,87.99,93.38,92.13,103.23,161.87,97.15,201.18,135.63,107.63,105.83,101.98,106.38,107.48,104.18,121.82,170.06,186.47,241.65,140.86,167.43,137.52,135.58,126.10,107.86,115.44,121.25,127.75,145.53,151.88,156.13,175.00,138.96,203.52,126.46,97.15,79.29,85.67,93.33,99.73,128.24,131.36,171.14,180.33,238.96,136.27,392.47,274.87,181.31,144.06,190.00,197.19,192.35,184.69,184.06,177.19,188.96,207.50,209.55,194.50,178.75,157.16,156.19,155.31,156.81,160.25,158.69,159.31,162.44,164.94,161.81,163.85,171.50,164.88,164.52,158.50,156.38,157.25,151.88,165.33,161.88,165.50,161.94,176.69,163.02
..REGION IV-A (CALABARZON),"GINGER, LOOSE, 1 KG",95.12,90.77,91.37,90.06,92.73,101.18,85.34,85.34,86.51,88.47,87.84,88.47,90.27,87.04,89.77,91.02,91.02,98.47,97.36,107.22,110.98,116.54,111.61,104.80,103.23,100.76,111.76,111.62,109.26,141.72,168.91,172.28,172.28,175.13,165.94,171.18,165.70,175.96,153.48,166.46,165.21,151.24,138.13,141.33,138.60,140.76,154.38,160.63,150.94,152.50,147.44,150.64,155.00,148.94,139.57,132.38,126.13,132.07,129.88,120.63,119.38,131.25,132.19,130.09,133.13,129.88,123.53,111.28,109.10,109.25,112.06,111.13,121.91,134.69,137.50,147.75,144.75,124.40,145.38,147.75,139.94,148.38,171.66,197.88,230.94,216.00,217.50,214.56,244.38,231.00,192.11,216.63,197.25,190.81,177.19,184.81,201.41,200.13,215.25,212.75,202.50,197.13,182.06,198.16
....Batangas,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,164.52,164.52,143.50,135.00,120.00,113.75,126.25,120.00,128.75,143.75,147.50,150.00,154.29,150.00,136.07,153.75,155.00,155.63,156.25,163.75,182.50,163.75,156.25,151.25,153.75,155.00,157.50,158.70,151.25,151.25,150.00,150.00,138.75,159.75,157.25,159.75,158.50,159.75,154.75,161.00,154.33
....Batangas,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Batangas,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,228.00,228.00,204.50,185.00,85.00,85.00,117.50,127.50,131.25,144.00,144.00,144.00,130.00,133.33,135.92,133.33,135.00,134.00,136.00,138.00,140.00,140.00,142.00,142.00,144.00,144.00,150.00,139.86,140.00,146.00,146.00,146.00,146.00,148.00,148.00,148.00,148.00,133.33,133.33,131.67,142.86
....Batangas,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,286.24,286.24,550.83,373.00,135.00,112.75,147.50,143.75,153.75,153.75,145.00,145.00,132.50,155.00,195.65,147.50,127.50,106.25,96.25,95.63,103.75,98.75,102.50,100.00,93.00,91.50,95.00,104.80,117.50,131.25,113.75,108.75,120.00,122.50,125.00,135.00,137.50,137.50,136.25,198.75,131.98
....Batangas,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Batangas,"ONION, NATIVE, 1 KG",79.13,79.13,82.43,85.73,82.43,85.73,96.72,96.72,96.72,96.72,96.72,118.71,91.41,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,105.52,105.52,109.91,149.48,118.34,149.48,153.89,127.51,125.31,109.92,127.52,131.91,118.72,129.27,147.74,183.36,253.27,146.49,228.64,192.59,147.58,140.98,108.00,111.30,108.00,124.00,142.60,128.00,128.00,139.00,141.56,147.86,109.25,98.25,96.88,88.75,91.88,97.50,106.25,113.13,150.00,161.75,208.75,122.52,320.00,274.38,196.25,148.75,165.00,183.75,186.88,183.75,186.25,186.25,192.50,192.50,201.36,187.50,162.50,136.25,136.25,136.25,136.25,135.00,133.75,133.75,133.75,133.75,133.75,141.56,140.00,112.50,116.25,116.25,116.25,123.75,121.25,122.50,132.50,138.50,141.00,139.75,126.71
....Batangas,"GINGER, LOOSE, 1 KG",72.50,63.80,65.00,66.30,63.80,65.00,58.75,58.75,65.00,65.00,63.75,65.00,64.39,70.00,77.50,80.00,80.00,85.00,88.75,101.25,103.75,107.50,102.50,93.75,91.25,90.10,103.75,96.25,98.75,108.75,161.25,165.00,165.00,155.00,156.25,163.75,158.75,167.50,141.67,170.00,167.50,135.63,136.88,141.88,135.00,150.00,167.50,182.50,173.75,171.25,171.13,158.59,170.00,161.00,157.25,154.75,141.00,139.75,141.00,126.25,126.25,130.00,132.50,132.50,142.69,130.00,130.00,125.00,130.00,125.00,121.25,116.25,127.50,142.50,147.50,142.50,140.00,131.46,138.75,143.75,141.25,151.25,158.13,208.75,243.75,212.50,207.50,203.75,251.25,232.50,191.09,216.25,206.25,196.25,172.50,173.75,187.50,199.00,225.25,245.25,236.50,236.50,199.00,207.83
....Cavite,"GARLIC, IMPORTED, 1 KG",144.93,144.93,144.93,144.93,144.93,144.93,82.78,82.91,76.15,76.77,82.29,77.38,112.32,72.84,74.68,85.98,94.46,110.06,130.21,125.30,125.30,122.23,117.93,119.78,121.62,108.37,128.99,156.64,149.88,143.74,124.08,96.44,106.27,89.68,93.98,97.05,105.65,110.56,116.91,116.70,108.72,110.56,99.39,115.48,106.88,104.42,107.50,120.00,123.75,126.25,128.13,113.98,126.25,118.13,122.50,118.13,120.00,126.88,121.25,111.88,117.50,126.25,135.00,124.38,122.35,120.63,117.50,120.00,115.00,126.88,136.25,146.25,155.63,153.75,144.38,153.13,152.50,136.83,153.13,149.38,151.25,165.00,170.00,163.50,157.25,148.75,150.00,147.50,155.00,166.63,156.45,156.25,168.75,166.25,158.75,143.13,140.38,154.38,151.25,156.25,153.75,161.25,163.25,156.14
....Cavite,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"ONION RED CREOLE (BERMUDA RED), 1 KG",116.06,89.46,77.74,73.26,70.48,90.06,89.45,98.64,96.11,82.69,82.82,79.79,87.21,78.58,76.89,62.87,53.20,50.91,54.41,55.14,62.39,65.78,76.42,87.43,160.22,73.69,211.00,113.06,74.97,78.60,73.16,77.76,88.88,88.27,118.50,155.99,163.25,174.13,118.13,113.07,115.49,120.93,99.77,105.82,102.79,101.58,111.25,120.63,138.75,144.13,180.88,121.26,194.38,128.13,80.63,69.75,80.63,92.88,95.75,128.75,138.50,204.50,232.50,277.50,143.66,508.75,285.00,125.00,116.88,170.38,172.25,176.88,179.38,160.63,148.75,154.38,178.75,198.09,172.88,121.25,96.25,96.25,109.13,116.63,118.50,115.75,116.63,107.00,108.75,113.75,116.06,137.50,169.50,142.00,134.13,132.50,136.25,151.88,152.88,154.88,161.25,199.75,227.00,158.29
....Cavite,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"GINGER, LOOSE, 1 KG",117.73,117.73,117.73,113.81,121.66,137.36,111.93,111.93,108.01,111.93,111.93,111.93,116.14,104.08,102.04,102.04,102.04,111.93,105.96,113.18,118.20,125.58,120.71,115.84,115.21,111.40,119.76,126.98,119.76,174.69,176.57,179.55,179.55,195.25,175.63,178.61,172.65,184.42,165.29,162.92,162.92,166.84,139.37,140.78,142.19,131.52,141.25,138.75,128.13,133.75,123.75,142.68,140.00,136.88,121.88,110.00,111.25,124.38,118.75,115.00,112.50,132.50,131.88,136.63,124.30,130.00,116.63,104.38,98.13,105.63,120.00,116.88,123.13,136.25,137.50,165.00,147.50,125.09,150.00,151.25,141.25,163.75,210.00,252.50,252.50,237.50,228.75,210.00,203.75,208.75,200.83,192.50,186.25,192.25,185.00,199.75,201.88,193.75,202.50,192.50,168.75,191.25,179.75,190.51
....Laguna,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.24,112.24,120.00,113.13,117.25,113.63,111.75,126.25,137.50,140.00,139.75,139.25,133.13,135.25,127.24,143.00,144.88,136.25,147.50,151.25,153.75,150.00,151.25,146.25,142.00,148.13,145.50,146.65,148.25,144.75,158.63,153.88,172.75,150.00,159.50,146.25,164.88,146.25,146.13,154.50,153.81
....Laguna,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,386.25,386.25,560.71,277.50,125.63,106.75,167.50,172.50,170.00,174.25,155.50,156.88,147.14,173.13,198.96,164.00,142.88,86.88,79.75,89.00,92.75,93.50,92.00,97.88,95.75,95.75,110.50,103.39,117.50,143.13,151.88,123.00,123.00,118.00,123.63,142.00,153.25,153.38,168.88,230.25,145.66
....Laguna,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"ONION, NATIVE, 1 KG",89.84,89.84,89.84,98.01,98.01,98.01,98.01,98.01,98.01,98.01,98.01,98.01,95.97,91.88,98.00,98.00,98.00,98.00,98.00,73.50,85.75,98.00,98.00,98.00,98.00,94.43,110.25,128.63,98.00,98.00,98.00,98.00,98.00,98.00,98.00,122.50,122.50,163.33,111.10,151.08,122.50,134.75,118.42,118.42,120.45,147.00,147.00,172.00,172.00,171.50,179.75,146.24,123.71,126.57,107.86,95.29,96.43,101.43,101.43,131.71,127.29,134.57,134.57,134.57,117.95,174.86,232.60,184.00,190.00,200.00,210.00,200.00,192.50,192.50,197.50,223.33,220.00,201.44,218.00,200.00,157.40,153.50,150.00,156.00,171.00,166.00,168.50,166.00,161.00,148.50,167.99,173.50,172.00,164.33,139.00,140.50,151.50,138.75,191.33,162.50,171.00,161.75,188.25,162.87
....Laguna,"GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126.24,126.24,139.50,137.50,115.75,108.25,106.38,107.00,111.38,117.00,140.00,145.00,147.50,147.50,126.90,148.75,152.00,133.25,134.50,174.50,183.25,197.50,213.00,201.75,210.50,242.50,202.75,182.85,211.75,205.50,196.75,184.25,187.75,224.25,221.75,229.25,224.25,216.75,189.75,188.50,206.71
....Quezon,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Quezon,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Quezon,"GARLIC, NATIVE, 1 KG",200.00,200.00,200.00,200.00,200.00,200.00,200.00,212.50,225.00,225.00,225.00,225.00,209.38,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,216.67,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,224.31,225.00,225.00,225.00,225.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,208.33,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,168.75,168.75,177.50,177.50,177.50,177.50,177.50,177.50,182.50,185.00,185.00,179.58,181.25,170.00,160.00,150.00,156.25,157.50,157.50,157.50,160.00,157.50,158.75,167.50,161.15
....Quezon,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,302.50,302.50,550.00,297.50,168.75,117.50,195.00,195.00,192.50,182.50,177.50,165.00,170.00,207.50,218.23,165.00,142.50,110.00,110.00,110.00,110.00,110.00,110.00,110.00,108.13,106.25,106.25,116.51,114.38,148.75,136.25,125.00,140.00,137.50,145.00,155.00,167.50,162.50,181.25,287.50,158.39
....Quezon,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Quezon,"ONION, NATIVE, 1 KG",135.00,110.00,90.00,80.00,85.00,100.00,80.00,80.00,85.00,80.00,80.00,80.00,90.42,80.00,80.00,80.00,75.00,62.50,58.75,75.00,73.75,85.00,82.50,102.50,200.00,87.92,272.50,130.00,102.50,100.00,100.00,100.00,100.00,100.00,130.00,205.00,220.00,275.00,152.92,145.00,117.50,130.00,122.50,102.50,115.00,115.00,120.00,132.50,152.50,160.00,186.25,133.23,267.50,132.50,92.50,65.00,77.50,85.00,100.00,135.00,138.75,205.00,225.00,302.50,152.19,550.00,297.50,168.75,117.50,195.00,195.00,192.50,182.50,177.50,165.00,170.00,207.50,218.23,187.50,172.50,155.00,155.00,155.00,155.00,155.00,155.00,155.00,160.00,165.00,165.00,161.25,172.50,175.00,177.50,178.75,175.00,166.25,165.00,167.50,172.50,172.50,165.00,198.75,173.85
....Quezon,"GINGER, LOOSE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Rizal,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,112.17,112.17,104.50,114.50,110.75,108.75,115.63,128.75,138.75,139.38,143.13,138.75,143.75,138.75,127.12,158.75,155.00,153.75,158.75,158.75,170.50,156.13,161.13,159.25,159.25,163.00,161.25,159.63,174.75,168.50,157.25,160.25,159.25,161.75,161.75,163.00,163.38,158.00,155.50,158.50,161.82
....Rizal,"GARLIC, LOCAL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Rizal,"GARLIC, NATIVE, 1 KG",265.00,256.67,256.67,256.67,276.67,253.33,253.33,266.67,253.33,273.33,273.33,273.33,263.19,265.00,261.67,260.00,268.33,260.00,261.67,260.00,253.33,256.67,256.67,256.67,256.67,259.72,258.33,291.67,256.67,273.33,275.00,258.33,251.67,265.00,265.00,256.67,273.33,265.00,265.83,281.67,290.00,296.67,288.33,296.67,296.67,291.67,300.00,285.00,301.67,301.67,301.67,294.31,281.67,273.33,281.67,281.67,281.67,288.33,281.67,281.67,273.33,281.67,281.67,271.67,280.00,300.00,300.00,300.00,293.33,293.33,300.00,315.00,310.00,310.00,310.00,306.67,305.00,303.61,318.33,315.00,301.67,285.00,283.33,306.67,301.67,301.67,301.67,301.67,301.67,296.67,301.25,293.33,305.00,296.67,296.67,305.00,305.00,305.00,305.00,305.00,301.67,296.67,305.00,301.67
....Rizal,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,281.67,281.67,518.63,293.75,139.75,126.00,173.13,164.38,164.88,168.00,155.38,136.75,143.00,160.00,195.30,156.75,113.88,87.50,86.25,90.00,109.38,108.13,102.50,100.63,104.38,104.00,107.00,105.87,141.25,166.75,129.25,112.63,128.88,133.63,138.63,159.88,160.75,163.75,178.88,215.00,152.44
....Rizal,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Rizal,"ONION, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
