Crop,Geolocation,2010 Quarter1,2010 Quarter2,2010 Semester1,2010 Quarter3,2010 Quarter4,2010 Semester2,2010 Annual,2011 Quarter1,2011 Quarter2,2011 Semester1,2011 Quarter3,2011 Quarter4,2011 Semester2,2011 Annual,2012 Quarter1,2012 Quarter2,2012 Semester1,2012 Quarter3,2012 Quarter4,2012 Semester2,2012 Annual,2013 Quarter1,2013 Quarter2,2013 Semester1,2013 Quarter3,2013 Quarter4,2013 Semester2,2013 Annual,2014 Quarter1,2014 Quarter2,2014 Semester1,2014 Quarter3,2014 Quarter4,2014 Semester2,2014 Annual,2015 Quarter1,2015 Quarter2,2015 Semester1,2015 Quarter3,2015 Quarter4,2015 Semester2,2015 Annual,2016 Quarter1,2016 Quarter2,2016 Semester1,2016 Quarter3,2016 Quarter4,2016 Semester2,2016 Annual,2017 Quarter1,2017 Quarter2,2017 Semester1,2017 Quarter3,2017 Quarter4,2017 Semester2,2017 Annual,2018 Quarter1,2018 Quarter2,2018 Semester1,2018 Quarter3,2018 Quarter4,2018 Semester2,2018 Annual,2019 Quarter1,2019 Quarter2,2019 Semester1,2019 Quarter3,2019 Quarter4,2019 Semester2,2019 Annual,2020 Quarter1,2020 Quarter2,2020 Semester1,2020 Quarter3,2020 Quarter4,2020 Semester2,2020 Annual,2021 Quarter1,2021 Quarter2,2021 Semester1,2021 Quarter3,2021 Quarter4,2021 Semester2,2021 Annual,2022 Quarter1,2022 Quarter2,2022 Semester1,2022 Quarter3,2022 Quarter4,2022 Semester2,2022 Annual,2023 Quarter1,2023 Quarter2,2023 Semester1,2023 Quarter3,2023 Quarter4,2023 Semester2,2023 Annual,2024 Quarter1,2024 Quarter2,2024 Semester1,2024 Quarter3,2024 Quarter4,2024 Semester2,2024 Annual,2025 Quarter1,2025 Quarter2,2025 Semester1,2025 Quarter3,2025 Quarter4,2025 Semester2,2025 Annual,2026 Quarter1,2026 Quarter2,2026 Semester1,2026 Quarter3,2026 Quarter4,2026 Semester2,2026 Annual
..Sugarcane for Panocha/Muscovado,..REGION XII (SOCCSKSARGEN),..,..,262.00,..,..,445.00,707.00,..,..,277.00,..,..,444.40,721.40,..,..,263.00,..,..,389.00,652.00,..,..,268.00,..,..,383.50,651.50,..,..,268.00,..,..,385.00,653.00,..,..,257.00,..,..,390.00,647.00,..,..,244.00,..,..,105.00,349.00,..,..,239.00,..,..,145.10,384.10,..,..,239.00,..,..,150.20,389.20,..,..,185.00,..,..,145.15,330.15,..,..,185.00,..,..,154.00,339.00,..,..,185.00,..,..,154.00,339.00,..,..,185.05,..,..,154.07,339.12,..,..,154.10,..,..,308.25,462.35,..,..,278.40,..,..,308.40,586.80,154.25,154.25,308.50,154.25,154.10,308.35,616.85,154.08,..,..,..,..,..,..
..Sugarcane for Panocha/Muscovado,..REGION XIII (CARAGA),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,4.00,..,..,0.00,4.00,..,..,4.00,..,..,0.20,4.20,..,..,4.20,..,..,0.20,4.40,..,..,4.20,..,..,0.20,4.40,..,..,4.20,..,..,0.20,4.40,..,..,4.20,..,..,4.40,8.60,..,..,0.40,..,..,0.20,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Chewing,PHILIPPINES,..,..,56.29,..,..,48.39,104.68,..,..,50.43,..,..,48.55,98.98,..,..,48.14,..,..,45.25,93.39,..,..,46.26,..,..,43.02,89.28,..,..,41.45,..,..,39.13,80.58,..,..,39.61,..,..,34.69,74.30,..,..,38.56,..,..,32.51,71.07,..,..,36.17,..,..,32.19,68.37,..,..,35.15,..,..,32.24,67.39,..,..,32.46,..,..,29.38,61.84,..,..,32.85,..,..,28.90,61.75,..,..,31.79,..,..,28.82,60.60,..,..,30.74,..,..,27.44,58.18,..,..,29.32,..,..,51.37,80.69,..,..,70.96,..,..,105.77,176.73,68.93,54.26,123.19,50.61,65.19,115.80,238.39,64.43,..,..,..,..,..,..
..Sugarcane for Chewing,..CORDILLERA ADMINISTRATIVE REGION (CAR),..,..,2.00,..,..,0.00,2.00,..,..,1.00,..,..,0.00,1.00,..,..,1.00,..,..,0.00,1.00,..,..,1.00,..,..,0.00,1.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,7.60,..,..,1.99,9.59,2.15,3.60,5.76,0.00,0.31,0.31,6.07,0.30,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION I (ILOCOS REGION),..,..,3.35,..,..,6.07,9.42,..,..,3.30,..,..,6.07,9.37,..,..,3.34,..,..,5.56,8.90,..,..,3.21,..,..,5.06,8.27,..,..,2.96,..,..,4.87,7.83,..,..,2.70,..,..,4.76,7.46,..,..,2.61,..,..,3.10,5.71,..,..,2.56,..,..,3.08,5.64,..,..,2.28,..,..,3.07,5.35,..,..,2.15,..,..,3.07,5.22,..,..,2.13,..,..,3.06,5.19,..,..,1.83,..,..,3.05,4.88,..,..,1.70,..,..,2.20,3.90,..,..,1.65,..,..,2.55,4.20,..,..,1.90,..,..,2.25,4.15,0.50,0.99,1.49,0.42,2.05,2.47,3.96,0.50,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION II (CAGAYAN VALLEY),..,..,4.50,..,..,0.00,4.50,..,..,3.50,..,..,2.00,5.50,..,..,2.55,..,..,1.00,3.55,..,..,2.50,..,..,1.00,3.50,..,..,2.45,..,..,1.80,4.25,..,..,1.88,..,..,0.62,2.50,..,..,1.75,..,..,1.10,2.85,..,..,2.22,..,..,1.10,3.32,..,..,2.10,..,..,1.34,3.44,..,..,2.10,..,..,1.10,3.20,..,..,1.90,..,..,1.08,2.98,..,..,1.95,..,..,1.07,3.02,..,..,1.79,..,..,1.12,2.91,..,..,1.76,..,..,3.00,4.76,..,..,1.91,..,..,2.42,4.33,0.86,1.80,2.65,2.34,1.91,4.25,6.90,2.02,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION III (CENTRAL LUZON),..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,0.70,0.70,..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,1.00,1.00,..,..,0.00,..,..,0.50,0.50,..,..,0.00,..,..,0.50,0.50,..,..,0.00,..,..,0.50,0.50,..,..,0.00,..,..,0.50,0.50,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION IV-A (CALABARZON),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Chewing,..MIMAROPA REGION,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.06,0.06,0.06,0.06,0.12,0.18,0.06,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION V (BICOL REGION),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,1.04,..,..,0.54,1.58,0.54,0.54,1.08,0.82,0.54,1.36,2.44,0.84,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION VI (WESTERN VISAYAS),..,..,1.12,..,..,1.14,2.26,..,..,1.14,..,..,1.15,2.29,..,..,1.14,..,..,1.17,2.31,..,..,1.14,..,..,1.14,2.28,..,..,1.14,..,..,1.16,2.30,..,..,1.16,..,..,1.16,2.32,..,..,1.16,..,..,1.17,2.33,..,..,1.18,..,..,1.18,2.36,..,..,1.16,..,..,1.16,2.32,..,..,1.17,..,..,1.16,2.33,..,..,1.16,..,..,1.15,2.31,..,..,1.16,..,..,1.15,2.31,..,..,1.15,..,..,1.15,2.30,..,..,1.15,..,..,2.09,3.24,..,..,4.90,..,..,3.60,8.50,2.41,2.41,4.82,3.40,2.70,6.10,10.92,2.42,..,..,..,..,..,..
..Sugarcane for Chewing,..NEGROS ISLAND REGION (NIR) 2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.24,0.00,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION VII (CENTRAL VISAYAS),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,1.00,..,..,0.00,1.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.91,0.91,..,..,0.02,..,..,0.01,0.03,0.01,0.50,0.51,0.40,0.40,0.80,1.31,0.52,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION VIII (EASTERN VISAYAS),..,..,4.25,..,..,2.74,6.99,..,..,4.28,..,..,2.76,7.04,..,..,4.32,..,..,2.81,7.13,..,..,4.38,..,..,2.71,7.09,..,..,3.91,..,..,2.71,6.62,..,..,3.84,..,..,2.03,5.87,..,..,3.83,..,..,2.02,5.85,..,..,2.25,..,..,2.02,4.27,..,..,2.24,..,..,2.11,4.35,..,..,2.21,..,..,2.11,4.32,..,..,2.33,..,..,2.19,4.52,..,..,2.35,..,..,2.64,4.98,..,..,2.24,..,..,2.69,4.93,..,..,2.43,..,..,3.88,6.31,..,..,4.88,..,..,3.76,8.64,1.54,3.14,4.69,2.79,2.23,5.02,9.70,2.23,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION IX (ZAMBOANGA PENINSULA),..,..,14.50,..,..,14.00,28.50,..,..,14.30,..,..,14.30,28.60,..,..,14.30,..,..,13.95,28.25,..,..,14.00,..,..,14.00,28.00,..,..,14.00,..,..,14.00,28.00,..,..,13.90,..,..,13.40,27.30,..,..,14.00,..,..,12.90,26.90,..,..,13.00,..,..,12.75,25.75,..,..,13.00,..,..,12.75,25.75,..,..,11.00,..,..,11.00,22.00,..,..,10.48,..,..,10.00,20.48,..,..,10.00,..,..,10.00,20.00,..,..,10.00,..,..,10.00,20.00,..,..,10.00,..,..,20.46,30.46,..,..,24.00,..,..,21.20,45.20,10.60,10.00,20.60,9.00,10.00,19.00,38.60,10.07,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION X (NORTHERN MINDANAO),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.20,0.20,..,..,0.40,..,..,16.02,16.42,15.82,0.10,15.92,0.10,15.10,15.20,31.12,15.10,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION XI (DAVAO REGION),..,..,12.05,..,..,12.05,24.10,..,..,10.05,..,..,10.07,20.13,..,..,9.08,..,..,9.07,18.15,..,..,7.08,..,..,7.08,14.16,..,..,4.84,..,..,4.85,9.69,..,..,4.15,..,..,3.85,8.00,..,..,3.84,..,..,3.59,7.43,..,..,4.09,..,..,3.84,7.93,..,..,3.89,..,..,3.82,7.71,..,..,3.86,..,..,3.72,7.58,..,..,5.24,..,..,4.61,9.85,..,..,5.24,..,..,4.45,9.69,..,..,5.23,..,..,4.24,9.47,..,..,4.44,..,..,5.83,10.27,..,..,10.97,..,..,10.75,21.72,5.31,3.10,8.41,3.10,2.22,5.32,13.73,2.31,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION XII (SOCCSKSARGEN),..,..,11.70,..,..,7.25,18.95,..,..,10.25,..,..,7.15,17.40,..,..,9.80,..,..,7.00,16.80,..,..,9.25,..,..,7.25,16.50,..,..,9.50,..,..,7.00,16.50,..,..,9.25,..,..,6.25,15.50,..,..,8.75,..,..,6.00,14.75,..,..,8.25,..,..,5.65,13.90,..,..,7.70,..,..,5.25,12.95,..,..,7.25,..,..,5.00,12.25,..,..,7.00,..,..,4.65,11.65,..,..,6.75,..,..,4.35,11.10,..,..,6.13,..,..,3.95,10.07,..,..,5.48,..,..,9.31,14.79,..,..,8.62,..,..,9.45,18.07,4.73,4.52,9.25,4.38,3.70,8.08,17.33,4.46,..,..,..,..,..,..
..Sugarcane for Chewing,..REGION XIII (CARAGA),..,..,1.60,..,..,1.50,3.10,..,..,1.50,..,..,1.50,3.00,..,..,1.40,..,..,1.50,2.90,..,..,1.35,..,..,1.25,2.60,..,..,1.25,..,..,1.20,2.45,..,..,1.25,..,..,1.20,2.45,..,..,1.20,..,..,1.20,2.40,..,..,1.20,..,..,1.20,2.40,..,..,1.30,..,..,1.29,2.59,..,..,1.29,..,..,1.29,2.58,..,..,1.28,..,..,1.28,2.56,..,..,1.28,..,..,1.28,2.56,..,..,1.28,..,..,1.28,2.56,..,..,1.28,..,..,2.51,3.79,..,..,2.06,..,..,3.07,5.13,9.26,8.30,17.56,8.36,8.29,16.65,34.21,8.28,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,PHILIPPINES,..,..,114.23,..,..,8.02,122.25,..,..,109.73,..,..,11.57,121.30,..,..,109.17,..,..,12.36,121.53,..,..,108.82,..,..,22.86,131.68,..,..,119.93,..,..,20.55,140.48,..,..,117.21,..,..,21.82,139.03,..,..,118.50,..,..,19.72,138.22,..,..,114.15,..,..,31.27,145.42,..,..,111.69,..,..,26.95,138.64,..,..,112.50,..,..,26.83,139.33,..,..,113.55,..,..,25.55,139.10,..,..,116.38,..,..,24.34,140.72,..,..,117.22,..,..,23.75,140.97,..,..,116.71,..,..,118.28,235.00,..,..,143.91,..,..,122.96,266.87,105.92,112.03,217.95,33.32,95.27,128.59,346.54,209.32,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..CORDILLERA ADMINISTRATIVE REGION (CAR),..,..,38.00,..,..,2.00,40.00,..,..,28.00,..,..,2.00,30.00,..,..,26.00,..,..,2.00,28.00,..,..,25.00,..,..,12.00,37.00,..,..,28.00,..,..,12.00,40.00,..,..,27.00,..,..,12.00,39.00,..,..,26.20,..,..,2.00,28.20,..,..,23.00,..,..,18.00,41.00,..,..,19.00,..,..,14.00,33.00,..,..,18.00,..,..,14.00,32.00,..,..,18.00,..,..,14.00,32.00,..,..,18.25,..,..,14.00,32.25,..,..,18.00,..,..,14.00,32.00,..,..,17.00,..,..,32.34,49.34,..,..,33.00,..,..,39.64,72.64,17.38,16.00,33.38,16.00,16.00,32.00,65.38,8.28,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION I (ILOCOS REGION),..,..,69.78,..,..,1.02,70.80,..,..,71.23,..,..,1.02,72.25,..,..,72.83,..,..,1.02,73.85,..,..,72.98,..,..,1.02,74.00,..,..,74.40,..,..,1.02,75.42,..,..,77.28,..,..,2.97,80.25,..,..,80.00,..,..,3.52,83.52,..,..,80.25,..,..,6.02,86.27,..,..,81.94,..,..,5.90,87.84,..,..,83.35,..,..,6.01,89.36,..,..,85.20,..,..,6.02,91.22,..,..,87.95,..,..,5.56,93.51,..,..,89.97,..,..,5.31,95.28,..,..,90.48,..,..,74.96,165.45,..,..,99.13,..,..,73.10,172.23,81.91,90.32,172.23,12.72,74.22,86.94,259.17,194.64,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION II (CAGAYAN VALLEY),..,..,3.20,..,..,2.00,5.20,..,..,7.50,..,..,5.55,13.05,..,..,7.59,..,..,6.59,14.18,..,..,8.09,..,..,7.09,15.18,..,..,14.28,..,..,4.78,19.06,..,..,9.65,..,..,3.85,13.50,..,..,9.55,..,..,4.20,13.75,..,..,10.30,..,..,5.75,16.05,..,..,10.05,..,..,5.25,15.30,..,..,10.50,..,..,5.02,15.52,..,..,9.70,..,..,4.53,14.23,..,..,9.18,..,..,3.78,12.96,..,..,8.25,..,..,3.44,11.69,..,..,8.25,..,..,9.02,17.27,..,..,10.25,..,..,8.26,18.51,5.65,4.70,10.35,3.59,4.04,7.63,17.98,5.35,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION III (CENTRAL LUZON),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION IV-A (CALABARZON),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..MIMAROPA REGION,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION V (BICOL REGION),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION VI (WESTERN VISAYAS),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..NEGROS ISLAND REGION (NIR) 2/,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION VII (CENTRAL VISAYAS),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION VIII (EASTERN VISAYAS),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.03,0.03,0.03,0.03,0.06,0.09,0.06,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION IX (ZAMBOANGA PENINSULA),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION X (NORTHERN MINDANAO),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
..Sugarcane for Basi/Vinegar,..REGION XI (DAVAO REGION),..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,..,..,0.00,..,..,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,..,..,..,..,..,..
