Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....Tarlac,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",254.52,257.07,257.07,267.25,257.07,244.34,240.52,269.79,269.79,272.34,273.61,262.16,260.46,278.70,286.34,300.34,274.89,277.44,271.08,286.35,291.44,291.44,293.99,271.72,253.26,281.42,269.80,276.16,302.88,317.31,302.88,278.70,263.43,263.43,259.61,237.98,207.44,208.71,265.69,274.89,262.16,271.07,272.34,271.07,267.25,267.25,288.50,296.13,300.00,285.00,285.00,278.39,296.25,281.25,317.50,302.50,307.50,305.00,297.38,282.38,273.75,267.50,267.50,276.25,289.56,287.50,290.00,315.00,297.50,297.50,296.13,300.50,293.75,277.50,250.00,257.50,265.63,285.71,287.50,300.00,311.88,342.38,331.00,314.75,336.13,312.25,274.88,285.00,241.25,238.75,297.98,267.50,234.75,253.50,303.75,328.63,352.25,319.88,297.50,257.50,257.50,250.00,247.50,280.86,263.75,317.38,351.13,386.00,412.25,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, GUYABANO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, LANZONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, RAMBUTAN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, POMELO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",28.22,30.15,30.15,30.15,30.15,30.15,30.15,45.55,38.49,35.92,41.05,48.75,34.91,39.13,31.43,29.50,35.91,37.84,41.69,51.31,63.24,50.02,39.12,41.04,35.91,41.35,35.27,33.34,33.34,39.32,35.90,35.90,73.08,62.82,54.94,43.59,44.24,40.39,44.34,44.24,43.59,50.00,50.00,50.00,50.00,50.00,58.00,75.00,51.67,46.67,50.00,51.60,47.50,46.25,46.25,46.25,50.00,50.63,55.63,52.50,58.13,48.13,46.25,52.50,50.00,67.50,73.75,71.88,73.75,73.75,73.75,86.25,80.00,78.75,62.50,59.38,63.63,72.07,77.50,105.00,100.00,100.00,111.25,111.25,115.00,122.50,106.25,105.00,76.00,76.00,100.48,82.50,87.50,91.25,81.25,83.75,86.25,96.25,101.25,94.00,81.75,73.00,85.50,87.02,79.25,78.00,81.75,91.75,91.75,.,.,.,.,.,.,.,.
....Tarlac,"CALAMANSI, LOOSE, 1 KG",38.83,62.15,68.37,87.01,51.61,55.94,47.39,52.06,37.59,28.74,44.75,90.90,55.45,90.15,41.32,43.51,80.81,105.67,83.94,67.78,51.27,42.72,41.97,45.85,88.57,65.30,105.68,59.08,80.81,107.76,82.35,62.16,57.49,50.53,43.52,34.22,50.54,54.42,65.71,77.75,99.49,113.47,83.97,99.49,79.29,57.50,51.25,49.38,46.50,61.88,80.00,75.00,64.50,76.25,93.75,91.25,92.50,75.00,79.13,69.13,69.13,68.75,106.25,126.25,84.32,127.50,91.25,103.75,125.00,114.13,90.00,81.25,83.75,83.75,78.00,97.63,94.25,97.52,88.00,94.88,96.25,82.25,81.25,121.25,119.38,134.38,108.50,71.25,77.13,77.38,95.99,77.75,107.13,114.25,116.13,103.00,103.50,97.88,100.63,87.50,86.25,117.00,114.38,102.12,154.38,154.75,145.50,137.50,145.00,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Tarlac,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, AVOCADO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",59.23,59.23,65.03,62.45,62.45,64.38,66.06,65.41,64.38,63.09,63.09,63.09,63.16,65.67,65.67,63.74,67.60,70.18,68.89,63.74,61.80,61.80,63.09,61.80,61.16,64.60,63.73,66.94,70.80,81.53,92.68,91.39,81.74,79.17,83.03,81.74,79.80,83.02,79.63,86.23,80.44,75.93,76.58,75.29,73.35,74.00,73.88,74.25,73.13,73.00,72.50,75.72,77.63,74.88,74.88,74.88,74.75,74.38,76.00,77.25,76.88,76.38,79.50,80.38,76.48,85.00,88.13,93.75,98.75,102.50,95.00,97.50,95.63,99.75,97.63,107.50,110.63,97.65,110.00,112.50,116.25,108.75,113.75,115.00,110.00,113.75,113.75,115.00,120.63,119.38,114.06,118.75,114.38,114.38,120.00,123.75,125.00,123.75,110.63,113.13,114.38,113.75,110.00,116.83,113.75,116.25,112.50,112.50,115.00,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",49.84,49.84,50.48,50.48,50.48,47.25,47.63,49.18,49.18,50.47,50.47,50.47,49.65,55.00,55.00,55.00,58.88,60.17,64.05,57.58,65.99,60.81,67.28,59.52,56.93,59.68,56.93,58.22,58.22,69.01,68.58,65.99,59.52,55.64,56.93,59.52,56.93,55.64,60.09,56.29,58.88,56.93,56.29,56.93,55.64,55.00,49.17,48.00,47.50,46.67,50.83,53.18,52.83,49.17,48.33,49.17,48.33,47.50,47.50,48.33,46.67,55.38,58.75,59.25,50.93,59.38,62.50,64.38,65.00,65.63,64.38,63.13,65.00,65.63,63.75,68.13,67.50,64.53,72.50,68.75,70.00,71.25,67.50,69.38,69.38,73.13,71.25,72.50,70.63,73.13,70.78,71.25,68.13,69.38,74.38,74.38,75.63,74.38,67.50,71.88,71.25,71.25,79.13,72.38,78.13,83.75,85.00,83.75,81.88,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",150.15,150.15,155.92,154.48,127.05,89.51,124.16,99.62,106.84,106.84,118.39,170.37,129.46,163.15,132.83,144.38,161.71,128.50,93.85,119.35,124.17,127.06,127.06,164.60,171.33,138.17,201.32,202.14,192.03,144.38,98.18,76.52,86.63,85.19,82.30,86.63,102.30,114.06,122.64,150.16,189.14,179.03,168.92,158.81,142.93,135.71,124.29,122.50,127.50,148.75,171.25,151.58,182.50,176.88,178.57,141.25,121.25,125.00,153.33,171.67,173.33,175.00,218.43,202.50,168.31,186.25,188.63,187.25,168.43,161.29,152.88,158.50,183.50,187.50,196.25,196.25,211.25,181.50,217.50,201.25,176.25,166.25,141.25,98.75,110.00,128.33,178.00,203.33,189.67,196.50,167.26,196.50,172.17,152.38,146.25,118.38,128.75,153.75,174.88,177.50,191.25,223.75,235.00,172.55,233.75,221.25,212.50,177.50,160.88,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",46.22,47.58,50.30,44.86,44.86,46.22,47.58,54.38,55.74,55.74,54.38,53.02,50.07,51.67,47.59,47.59,46.40,45.21,42.83,47.59,47.59,47.59,46.40,46.40,46.40,46.94,46.40,47.59,47.59,47.59,48.78,48.78,48.78,49.97,48.78,46.40,47.59,48.78,48.09,58.30,54.14,49.97,49.97,49.97,49.97,49.38,56.43,59.17,59.38,56.25,55.00,53.99,57.50,56.88,53.13,53.13,53.13,51.25,50.63,56.88,60.00,58.75,56.88,56.88,55.42,60.63,59.38,60.63,59.38,58.75,57.50,57.50,61.25,61.25,62.50,61.25,60.00,60.00,63.75,61.88,61.88,66.25,66.25,65.00,63.13,64.38,65.00,65.88,69.38,68.13,65.08,70.00,70.00,67.50,71.25,73.75,72.50,71.25,68.75,68.75,70.00,71.25,69.38,70.37,68.75,73.75,76.88,76.25,75.63,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",85.66,77.30,85.66,87.75,89.84,87.93,87.93,83.57,84.44,84.44,84.44,87.93,85.57,90.54,77.48,80.96,84.44,80.96,82.92,73.78,67.90,69.21,66.60,69.21,62.68,75.56,63.34,63.99,60.07,77.48,88.79,75.73,92.70,86.17,78.34,78.34,77.03,82.25,77.02,84.86,92.69,96.61,99.22,88.78,84.86,82.25,78.29,76.80,84.75,84.75,84.75,86.55,81.00,86.00,86.00,88.50,88.75,90.00,85.63,81.25,86.88,82.50,83.75,95.71,86.33,97.50,93.75,92.50,92.50,91.25,90.00,90.00,89.38,90.00,91.25,91.25,95.63,92.08,103.57,110.71,112.65,111.02,103.16,108.16,104.59,101.02,109.59,109.59,115.71,114.39,108.68,112.86,116.79,115.54,118.04,112.72,119.90,116.31,115.11,113.75,123.75,121.25,112.50,116.54,118.13,108.18,97.60,97.60,108.85,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, GRAPES, 1 KG",241.09,241.09,253.85,269.16,248.75,232.17,229.62,230.90,229.62,229.62,227.07,232.17,238.76,248.75,242.37,244.92,257.68,264.06,262.78,293.39,288.29,262.78,239.82,252.58,252.58,259.17,227.07,209.21,229.62,229.62,264.06,256.41,250.03,250.03,251.31,233.45,229.62,225.79,238.02,258.96,249.52,257.68,257.68,256.40,253.85,248.75,257.50,233.75,233.75,233.63,230.00,247.62,340.00,328.29,360.00,357.14,331.14,328.57,315.71,293.50,299.75,252.50,266.25,275.71,312.38,280.00,269.29,292.50,321.13,302.38,312.50,342.25,351.13,287.50,288.75,261.88,290.00,299.94,288.75,288.75,302.50,380.00,317.50,307.38,308.75,291.00,279.75,271.13,261.25,248.75,295.46,252.50,252.25,251.00,262.50,282.38,327.50,297.50,284.38,271.25,265.00,273.75,275.00,274.58,267.50,266.25,292.50,349.75,362.25,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",241.09,241.09,253.85,269.16,248.75,232.17,229.62,230.90,229.62,229.62,227.07,232.17,238.76,248.75,242.37,244.92,257.68,264.06,262.78,293.39,288.29,262.78,239.82,252.58,252.58,259.17,227.07,209.21,229.62,229.62,264.06,256.41,250.03,250.03,251.31,233.45,229.62,225.79,238.02,258.96,249.52,257.68,257.68,256.40,253.85,248.75,257.50,233.75,233.75,233.63,230.00,247.62,176.00,193.63,195.00,245.00,247.50,245.00,246.25,282.25,247.50,226.88,218.75,210.00,227.81,193.33,208.43,226.00,237.25,246.13,250.00,250.00,245.00,226.13,215.00,203.75,202.50,225.29,210.00,220.00,231.88,247.38,238.57,231.67,236.67,236.67,220.00,201.50,193.00,195.60,221.91,195.60,191.60,194.88,197.50,200.00,198.75,208.75,204.75,185.00,185.00,182.50,187.50,194.32,207.50,203.75,186.25,196.25,203.50,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, GUYABANO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
