Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....Zambales,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Zambales,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174.76,174.76,156.00,153.50,141.38,140.63,128.75,112.75,132.50,133.75,140.00,133.75,129.38,121.50,135.32,133.75,141.88,135.00,135.00,124.38,123.13,126.00,133.75,117.50,137.50,171.63,177.38,138.08,171.25,141.88,124.38,120.00,128.75,133.75,142.50,163.75,148.13,153.75,144.38,180.00,146.04,179.88,170.50,141.88,138.75,130.63,.,.,.,.,.,.,.,.
....Zambales,"BAGUIO BEANS, 1 KG",116.84,116.84,100.15,100.15,88.47,111.84,126.86,128.53,143.55,215.32,160.24,133.53,128.53,128.52,110.16,98.48,111.83,128.52,106.82,108.49,116.84,150.22,136.87,116.84,111.83,118.79,108.49,98.48,96.81,112.39,99.32,116.01,98.48,90.13,93.47,133.53,175.26,181.94,117.03,168.59,148.56,90.14,91.81,85.13,120.19,103.50,115.25,109.75,111.00,154.88,131.75,119.21,108.50,80.00,101.13,100.63,94.38,138.13,150.63,134.38,120.63,135.25,144.25,177.25,123.76,173.00,141.25,135.50,115.00,123.75,136.25,129.38,166.75,218.13,178.75,152.50,151.25,151.79,156.25,140.00,127.50,122.50,130.00,162.50,150.63,139.25,157.25,194.75,182.25,209.13,156.00,161.25,127.88,146.63,133.25,131.25,135.00,145.63,174.00,176.00,171.00,184.75,304.63,165.94,253.00,187.75,136.25,155.00,162.50,.,.,.,.,.,.,.,.
....Zambales,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Angeles,"RAW PEANUT, SHELLED, 1 KG",103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,99.45,98.37,98.37,98.37,98.37,99.45,100.55,101.32,100.55,100.55,100.22,99.76,106.00,101.32,101.84,102.87,107.55,104.43,105.99,106.78,109.90,120.03,118.47,107.08,120.03,116.14,116.91,108.34,113.79,113.79,113.02,111.00,111.00,102.50,110.50,116.00,112.75,97.00,90.00,85.50,75.00,76.00,97.50,103.50,107.00,107.00,106.00,107.00,109.00,96.71,108.00,101.50,101.50,103.00,103.00,103.00,103.50,113.00,113.00,113.50,120.00,119.00,108.50,113.18,109.17,106.67,100.00,98.33,97.92,100.83,105.00,106.67,107.08,107.50,108.75,105.09,112.50,106.67,108.33,105.00,108.33,110.00,111.67,128.33,135.83,132.92,128.33,122.50,117.53,122.50,117.50,114.17,110.00,107.50,.,.,.,.,.,.,.,.
....City of Angeles,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Angeles,"RAW PEANUT, UNSHELLED, 1 KG",94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,94.06,90.11,89.58,89.58,89.58,89.58,90.90,92.22,92.87,92.87,93.40,91.57,97.35,98.67,94.72,94.72,94.72,98.01,96.03,101.29,101.95,103.27,112.48,111.16,100.36,113.13,113.13,109.18,98.66,102.61,109.19,106.56,109.50,107.00,100.00,105.00,110.00,107.00,98.00,92.00,88.00,82.00,83.00,104.00,107.00,108.50,108.00,108.00,109.00,111.00,99.88,111.00,109.50,111.00,111.00,111.00,109.00,107.00,110.00,110.00,110.00,119.00,116.50,111.25,112.73,111.67,109.17,102.50,100.83,105.83,107.50,110.00,111.67,112.08,112.50,113.75,109.19,117.50,115.00,119.17,120.00,120.00,120.83,120.42,130.00,127.50,127.92,128.33,128.33,122.92,125.83,121.67,121.67,118.33,122.50,.,.,.,.,.,.,.,.
....City of Angeles,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Angeles,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156.25,156.25,107.08,124.17,98.75,75.00,70.00,81.25,100.00,123.33,119.58,77.92,73.33,77.50,93.99,143.33,127.50,112.50,116.25,109.58,117.08,126.25,110.00,84.17,73.33,100.42,113.75,111.18,140.83,118.33,112.50,94.58,94.17,111.67,118.33,127.92,103.33,112.50,131.25,139.58,117.08,108.75,106.25,127.92,87.50,112.50,.,.,.,.,.,.,.,.
....City of Angeles,"BAGUIO BEANS, 1 KG",43.17,38.37,30.88,30.88,31.18,32.08,33.28,36.40,41.37,44.67,42.27,38.07,36.89,31.77,29.37,27.99,32.30,36.37,34.15,34.75,37.15,40.74,41.94,41.94,39.54,35.67,36.54,35.64,31.74,31.14,31.74,39.52,29.34,27.54,25.45,41.91,41.91,61.67,36.18,56.28,40.71,34.43,36.40,31.73,56.27,53.28,85.50,83.50,85.00,81.50,70.90,59.63,82.73,61.25,61.67,74.07,58.00,96.33,106.67,78.33,81.25,94.17,115.00,87.50,83.08,86.67,110.00,87.50,77.50,85.83,85.83,110.83,156.67,143.33,93.33,83.33,86.25,100.59,94.17,86.67,77.08,79.58,99.58,118.75,129.58,100.83,113.33,141.67,147.50,180.00,114.06,158.33,89.17,104.58,79.58,105.00,105.83,108.33,167.08,113.75,137.50,201.25,273.33,136.98,144.17,87.92,90.00,97.92,97.08,.,.,.,.,.,.,.,.
....City of Angeles,"MONGGO, GREEN, 1 KG",94.75,94.75,94.75,94.75,94.75,94.75,95.50,94.75,94.75,94.75,94.75,94.75,94.81,94.75,94.75,94.75,94.75,96.23,96.23,96.23,96.23,96.23,96.98,97.71,100.67,96.29,101.42,100.67,101.42,101.66,101.42,108.08,120.67,123.63,115.48,119.19,111.04,122.88,110.63,115.48,104.38,106.59,109.55,110.30,106.59,106.59,103.33,105.83,94.17,98.33,102.92,105.34,97.00,99.00,98.50,98.00,86.50,95.00,104.00,104.00,105.00,105.00,111.00,111.00,101.17,111.00,114.00,112.00,115.00,111.00,106.36,106.67,114.17,114.17,108.33,102.92,103.33,109.91,104.17,103.33,104.17,106.25,107.50,103.33,104.17,108.33,109.17,109.17,107.50,104.58,105.97,109.17,106.67,105.00,106.67,113.33,117.50,116.67,143.33,143.33,142.50,152.50,152.50,125.76,135.83,134.58,133.75,133.33,137.50,.,.,.,.,.,.,.,.
....City of Olongapo,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Olongapo,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Olongapo,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Olongapo,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Olongapo,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,150.76,150.76,110.33,151.08,151.60,131.17,127.83,136.00,128.50,146.67,145.33,140.67,122.33,139.00,135.88,137.92,137.58,129.17,124.17,122.33,141.50,138.58,133.58,135.33,147.17,173.42,205.50,143.85,194.00,157.75,145.08,127.83,131.17,149.50,160.17,175.58,165.33,168.67,171.17,205.17,162.62,191.50,172.00,169.50,156.17,167.00,.,.,.,.,.,.,.,.
....City of Olongapo,"BAGUIO BEANS, 1 KG",104.63,104.63,89.68,89.68,79.22,100.14,113.59,115.08,128.53,192.80,143.48,119.57,115.09,115.09,98.65,88.19,100.15,115.10,95.67,97.16,104.63,134.53,122.57,104.63,100.15,106.38,97.16,88.19,86.70,100.65,88.94,103.89,88.19,80.72,83.71,119.59,156.96,162.94,104.80,150.98,133.04,80.72,82.21,76.23,107.62,92.67,107.33,103.33,121.33,152.67,117.33,110.46,102.25,93.67,93.08,87.25,88.58,138.00,139.17,117.33,116.00,135.50,158.08,153.08,118.50,169.17,133.83,127.08,104.00,111.67,123.50,116.75,163.08,203.33,139.25,129.42,124.75,137.15,140.83,123.83,118.50,121.83,126.83,156.67,145.83,132.00,153.08,171.50,176.50,194.25,146.80,199.83,120.33,131.83,123.83,125.00,133.33,140.42,155.42,159.83,166.50,184.83,261.42,158.55,205.17,134.17,119.17,121.67,131.67,.,.,.,.,.,.,.,.
....City of Olongapo,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..IV-A - CALABARZON,"RAW PEANUT, SHELLED, 1 KG",89.43,89.88,90.34,88.50,87.67,87.67,85.01,85.01,86.09,86.09,86.32,83.83,87.15,82.16,82.16,82.16,82.16,82.16,82.39,82.56,85.22,85.13,85.13,85.13,87.46,83.65,88.69,90.27,89.04,89.00,91.54,91.54,92.13,91.69,91.34,91.11,91.11,92.94,90.87,93.39,94.29,94.27,94.27,94.27,94.50,94.50,94.50,94.92,95.75,96.58,97.00,94.85,97.42,97.42,97.00,98.25,97.83,97.67,97.63,99.33,102.29,102.25,107.44,108.81,100.28,108.75,109.86,112.35,112.90,112.35,99.83,99.28,98.78,99.00,99.00,99.00,99.28,104.20,103.81,103.10,104.86,107.92,107.92,107.92,107.69,108.36,110.58,108.92,109.31,109.31,107.48,109.28,105.94,105.72,100.97,99.90,100.49,101.44,101.44,101.67,101.67,103.75,105.97,103.19,103.04,104.43,103.32,101.49,103.08,.,.,.,.,.,.,.,.
..IV-A - CALABARZON,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..IV-A - CALABARZON,"RAW PEANUT, UNSHELLED, 1 KG",53.94,55.18,57.04,57.04,57.04,57.04,57.04,57.67,57.67,57.67,71.31,71.31,59.16,71.31,70.44,68.34,68.34,68.34,68.34,68.34,68.34,68.34,68.34,68.34,70.44,68.94,70.44,70.44,71.68,73.58,71.92,71.92,75.64,82.47,82.47,81.23,82.47,81.23,76.29,84.33,80.61,80.11,80.61,79.37,79.37,78.75,80.71,82.14,82.14,83.57,85.00,81.39,88.00,86.00,81.67,85.00,85.00,83.33,85.83,85.83,93.00,86.00,86.00,87.67,86.11,96.00,100.00,101.67,101.67,98.33,119.13,117.25,117.25,117.25,114.25,118.75,121.25,110.23,121.88,122.50,128.75,126.43,138.13,138.13,138.13,138.75,146.88,147.38,156.88,156.88,138.39,156.88,162.88,161.63,161.63,164.38,161.63,163.00,160.75,162.13,162.13,162.13,169.57,162.40,166.50,162.75,156.00,143.38,145.88,.,.,.,.,.,.,.,.
..IV-A - CALABARZON,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..IV-A - CALABARZON,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134.22,134.22,118.92,120.08,130.05,102.27,96.13,96.08,93.19,103.67,115.11,115.61,97.96,100.78,107.49,105.33,101.81,123.15,110.90,109.17,143.75,125.63,101.54,99.23,104.69,129.82,128.13,115.26,124.48,105.02,115.23,100.57,110.17,111.46,111.38,128.29,107.50,111.02,116.15,147.21,115.71,143.60,128.13,133.36,113.61,116.49,.,.,.,.,.,.,.,.
..IV-A - CALABARZON,"BAGUIO BEANS, 1 KG",106.97,87.45,76.32,79.43,73.82,86.60,122.19,100.55,104.15,130.96,116.55,101.96,98.91,94.51,85.76,81.12,91.30,115.94,87.03,87.36,92.76,99.69,95.83,93.90,93.27,93.21,98.15,88.92,84.66,91.53,85.06,90.43,84.80,73.44,83.03,110.60,150.09,154.78,99.62,146.34,106.76,98.46,88.04,91.16,128.06,107.25,110.69,100.51,98.00,134.38,109.69,109.95,113.00,97.19,100.63,98.76,94.38,126.26,135.63,125.63,122.19,127.82,168.63,136.21,120.53,146.53,135.19,113.69,94.91,103.28,114.38,111.03,151.10,177.19,119.00,112.63,107.63,123.88,121.00,112.10,106.97,97.75,121.35,152.78,131.51,113.41,145.00,174.28,163.32,201.32,136.73,171.54,107.60,128.29,113.03,112.88,125.10,129.53,150.55,145.04,151.22,175.06,246.66,146.38,164.72,115.35,130.03,114.56,122.44,.,.,.,.,.,.,.,.
..IV-A - CALABARZON,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Batangas,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Batangas,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Batangas,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Batangas,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Batangas,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,205.60,205.60,121.25,112.50,133.13,133.75,125.00,113.75,108.75,115.00,130.63,153.75,132.86,138.57,126.58,128.57,122.86,127.14,138.75,129.75,195.00,137.50,125.00,137.50,118.75,152.50,147.50,138.40,146.25,130.00,145.00,121.88,142.50,127.00,117.00,122.50,107.50,133.75,120.00,147.50,130.07,150.00,146.25,165.83,157.92,163.75,.,.,.,.,.,.,.,.
....Batangas,"BAGUIO BEANS, 1 KG",94.10,70.60,70.40,69.10,65.40,71.90,117.50,86.25,110.00,115.00,111.25,90.00,89.29,93.75,76.25,77.50,75.00,95.00,75.00,92.50,88.75,93.75,87.50,92.50,91.25,86.56,88.75,86.25,76.25,83.33,80.00,90.00,78.75,57.50,62.50,85.00,130.63,140.00,88.25,123.13,96.25,88.13,80.00,86.25,116.25,105.00,111.88,105.38,108.50,140.63,120.63,106.84,119.75,100.63,105.00,100.63,91.88,128.13,125.00,144.38,133.75,132.50,161.00,150.63,124.44,163.50,158.25,127.00,116.25,122.50,126.25,131.25,160.63,186.25,157.50,131.88,132.50,142.81,134.38,125.00,128.75,116.88,131.88,163.75,161.88,120.00,141.25,173.13,180.00,202.50,148.28,188.38,140.50,134.25,114.25,124.25,143.75,157.50,150.88,156.75,158.00,165.50,215.50,154.13,199.25,145.50,170.50,153.00,154.25,.,.,.,.,.,.,.,.
....Batangas,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cavite,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cavite,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cavite,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cavite,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Cavite,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,107.50,107.50,143.75,106.25,139.38,96.88,100.63,105.00,105.00,128.13,151.25,96.25,92.50,96.88,113.49,86.25,88.75,102.50,99.38,94.38,107.50,116.00,103.75,103.75,113.75,93.13,99.75,100.74,106.25,93.13,93.75,82.50,91.88,102.25,118.13,141.25,128.50,114.13,134.38,129.75,111.33,148.75,127.25,125.00,123.75,127.25,.,.,.,.,.,.,.,.
....Cavite,"BAGUIO BEANS, 1 KG",119.83,104.30,82.23,89.75,82.23,101.29,126.87,114.84,98.29,146.91,121.84,113.92,108.53,95.27,95.27,84.74,107.60,136.87,99.06,82.22,96.77,105.63,104.15,95.29,95.29,99.85,107.54,91.59,93.07,99.72,90.11,90.85,90.85,89.37,103.55,136.20,169.55,169.55,111.00,169.55,117.27,108.79,96.07,96.07,139.87,109.50,109.50,95.63,87.50,128.13,98.75,113.05,106.25,93.75,96.25,96.88,96.88,124.38,146.25,106.88,110.63,123.13,176.25,139.75,118.11,156.25,143.13,123.13,103.75,121.25,127.50,117.25,161.25,199.38,107.50,123.13,116.88,133.37,141.25,114.38,117.50,107.50,149.38,153.75,141.88,142.50,166.25,187.50,170.00,213.75,150.47,175.63,121.25,138.13,127.88,128.13,138.75,147.50,167.50,146.88,171.88,227.50,285.00,164.67,177.25,118.50,128.75,120.00,114.50,.,.,.,.,.,.,.,.
....Cavite,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
