Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Cavite,"FRESH CRABS, ALIMANGO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"FRESH CRABS, ALIMASAG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"FRESH SHRIMP, PUTI, MEDIUM, 1 KG",369.42,374.46,361.02,361.02,361.02,340.87,335.83,352.62,340.86,317.36,320.72,330.79,347.17,360.18,353.46,357.66,361.86,365.21,359.34,345.90,342.55,345.90,342.55,347.59,377.81,355.00,403.00,394.61,397.13,389.57,375.29,370.25,344.23,339.19,323.23,333.30,341.70,353.45,363.75,369.41,368.56,362.69,375.28,367.72,366.04,359.33,356.81,336.66,327.42,334.14,367.72,357.65,384.51,389.55,372.76,379.48,362.69,377.80,386.19,379.48,354.29,361.00,387.87,386.19,376.82,430.69,426.49,406.34,402.99,408.03,391.24,401.32,382.85,376.13,367.74,418.12,399.65,400.97,471.85,436.59,451.70,461.78,451.70,464.29,421.47,382.85,382.85,409.72,384.53,428.18,428.96,418.11,434.91,439.95,424.84,451.70,399.65,399.65,391.25,407.50,421.25,435.00,445.00,422.40,472.50,462.50,487.50,475.00,471.25,476.25,455.00,455.00,427.50,405.00,418.75,476.25,456.88,476.25,468.75,455.00,446.25,441.25,461.25,426.25,397.50,406.25,388.75,393.75,431.88,432.76
....Cavite,"FRESH SHRIMP, SUAJE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"FRESH SHRIMP, SUAJE, ENDEAVOR PRAWN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"FRESH SHRIMP, SUAJE, MEDIUM, 1 KG",395.64,376.40,371.38,393.96,402.32,382.25,383.09,368.03,341.26,345.45,354.64,331.22,370.47,350.46,355.48,357.15,363.84,363.84,376.39,397.30,372.21,391.20,398.15,407.34,431.60,380.41,476.77,448.33,405.67,416.54,401.48,398.14,383.08,367.18,378.89,378.89,391.44,401.48,403.99,444.97,449.16,470.07,449.16,416.54,412.35,401.48,398.14,393.95,395.20,378.06,379.73,415.73,403.16,378.07,400.65,352.13,385.59,381.40,391.44,376.38,373.04,386.42,392.27,413.19,386.15,449.98,460.02,431.59,414.86,424.90,426.58,442.47,423.24,413.20,409.85,434.94,429.92,430.13,465.05,434.94,439.96,456.69,455.01,443.31,431.60,429.92,411.52,414.86,421.55,413.19,434.80,476.75,498.50,471.73,468.39,473.41,468.39,466.71,455.00,471.25,467.50,467.50,491.25,473.03,517.50,510.00,482.50,476.25,530.00,540.00,495.00,508.75,506.25,467.50,462.50,493.75,499.17,493.75,472.50,478.75,457.50,427.50,452.50,441.25,460.00,461.25,472.50,460.00,417.50,457.92
....Cavite,"FRESH SHRIMP, SUGPO, MEDIUM, 1 KG",538.95,534.01,539.78,520.00,508.80,463.80,460.00,467.50,462.50,462.50,475.00,481.30,492.85,518.80,531.30,512.50,487.50,468.80,475.00,472.50,463.80,495.00,492.50,496.30,521.30,494.61,536.30,525.00,526.30,581.30,593.80,561.30,553.80,556.30,542.50,536.30,540.00,556.30,550.77,641.30,585.00,588.80,582.50,572.50,572.50,563.75,576.25,590.00,565.00,550.00,575.00,580.22,593.75,581.25,547.50,510.00,527.50,575.00,581.25,568.75,512.50,493.75,530.00,562.50,548.65,646.25,606.25,618.75,582.50,575.00,560.00,585.00,600.00,556.25,563.75,600.00,628.75,593.54,656.25,625.00,625.00,635.00,608.75,637.50,610.00,598.75,625.00,637.50,641.25,625.00,627.08,762.50,675.00,600.00,615.00,625.00,626.25,662.50,612.50,640.00,618.75,637.50,662.50,644.79,800.00,752.50,780.00,732.50,696.25,591.25,663.75,658.75,650.00,687.50,731.25,762.50,708.85,762.50,750.00,768.75,862.50,843.75,775.00,700.00,610.00,675.78,604.02,621.96,699.71,722.83
....Cavite,"FRESH SQUID, MEDIUM, 1 KG",271.31,261.30,250.50,242.50,256.30,237.50,240.00,243.80,247.50,240.00,263.80,247.50,250.17,285.00,255.00,232.50,211.30,206.30,203.80,223.80,216.30,223.80,227.50,226.30,240.00,229.30,242.50,241.30,243.80,258.80,252.50,246.30,268.80,261.30,236.30,251.30,263.80,252.50,251.60,292.50,275.00,260.00,272.50,260.00,260.00,275.00,281.25,253.75,248.75,263.75,265.00,267.29,270.00,272.50,247.50,246.25,245.00,245.00,241.25,252.50,251.25,265.00,300.00,306.25,261.88,303.75,306.25,316.25,285.00,300.00,300.00,296.25,317.50,312.50,336.25,336.25,335.00,312.08,346.25,362.50,366.25,396.25,368.75,360.00,393.75,378.75,396.25,402.50,425.00,396.25,382.71,425.00,465.00,428.75,415.00,398.75,392.50,400.00,410.00,411.25,432.50,421.25,455.00,421.25,447.50,417.50,401.25,391.25,368.75,422.50,391.25,393.75,402.50,421.25,437.50,403.75,408.23,418.75,423.75,411.25,412.50,393.75,410.00,382.50,431.25,424.91,417.30,404.62,388.13,409.89
....Cavite,"FRESH FISH, CATFISH, HITO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"FRESH FISH, TUNA, YELLOW-FIN (TAMBAKOL), MEDIUM, 1 KG",169.30,164.22,169.30,191.30,183.80,183.80,176.30,167.50,157.50,175.00,165.00,162.50,172.13,178.80,178.80,182.50,187.50,190.00,187.50,193.80,205.00,202.50,186.30,182.50,170.00,187.10,180.00,187.50,171.30,186.90,186.30,182.50,167.50,162.50,164.40,164.40,155.00,158.10,172.20,177.50,178.80,170.00,183.80,178.75,178.75,178.75,168.75,165.00,171.25,163.75,171.25,173.86,180.00,182.50,178.75,167.50,162.50,175.00,170.00,175.00,170.00,177.50,202.50,192.50,177.81,225.00,217.50,237.50,247.50,236.25,230.00,230.00,225.00,207.50,202.50,200.00,210.00,222.40,245.00,237.50,247.50,247.50,250.00,247.50,260.00,255.00,240.00,237.50,251.25,231.25,245.83,261.25,271.25,271.25,247.50,310.00,267.50,233.75,230.00,242.50,236.25,248.75,257.50,256.46,276.25,293.75,337.50,317.50,317.50,297.50,262.50,280.00,275.00,270.00,275.00,275.00,289.79,311.25,312.50,316.25,287.50,288.75,280.00,262.50,301.25,270.76,241.49,256.13,248.81,281.43
....Cavite,"FRESH SEAWEEDS, LATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"FRESH SHELLS, TAHONG, 1 KG",47.72,47.72,50.11,52.50,51.30,50.00,50.00,51.30,51.30,51.30,48.80,50.00,50.17,50.00,56.30,58.80,61.30,61.30,55.00,56.30,57.50,56.30,57.50,57.50,57.50,57.11,57.50,57.50,60.60,63.80,62.50,57.50,62.50,62.50,62.50,62.50,60.00,60.00,60.78,75.00,66.30,67.50,75.00,68.75,68.75,66.25,66.25,65.00,68.75,66.25,70.00,68.65,78.75,80.00,82.50,81.25,82.50,81.25,73.75,78.75,66.25,66.25,68.75,68.75,75.73,76.25,83.75,82.50,81.25,68.75,66.25,78.75,80.00,77.50,85.00,90.00,92.50,80.21,95.00,97.50,100.00,86.25,85.00,93.75,96.25,81.25,80.00,73.75,100.00,101.25,90.83,95.00,85.00,81.25,83.13,78.75,88.75,90.00,97.50,102.50,101.25,106.25,101.25,92.55,111.25,106.25,106.25,95.00,86.25,95.00,90.00,93.75,92.50,90.00,100.00,111.25,98.13,113.75,115.00,110.00,115.00,115.00,100.00,100.00,90.00,92.50,100.00,105.00,121.25,106.46
....Laguna,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",160.83,170.00,166.67,165.00,153.75,153.75,157.50,157.50,155.00,153.75,167.50,165.00,160.52,171.25,157.50,173.75,160.00,158.75,156.25,163.75,167.50,163.75,163.75,161.25,157.50,162.92,162.50,162.50,168.75,148.75,167.50,162.50,171.25,183.75,175.00,171.25,160.00,165.00,166.56,197.50,213.75,216.25,183.75,212.50,205.00,196.25,195.00,200.63,189.38,181.88,183.13,197.92,185.63,196.88,200.63,206.88,209.38,196.88,214.38,211.88,219.38,219.38,229.38,233.13,210.32,226.88,219.38,209.38,216.88,241.88,234.38,243.13,243.13,246.25,246.25,225.00,227.50,231.67,250.00,247.50,248.75,246.25,255.00,257.50,245.00,243.75,258.75,245.00,228.75,221.25,245.63,250.00,250.00,246.25,246.25,243.75,258.75,261.25,272.50,265.00,277.50,286.25,285.00,261.88,287.50,325.00,315.00,303.33,322.50,322.50,266.25,260.00,270.00,277.50,300.00,332.50,298.51,415.71,348.75,330.00,326.67,335.00,312.50,305.00,303.93,319.60,326.78,312.42,318.75,329.59
....Laguna,"FRESH FISH, DALAG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, DILIS (ANCHOVIES), 1 KG",92.93,92.10,92.10,125.00,125.00,125.00,117.50,117.50,105.00,115.00,111.25,111.25,110.80,97.50,93.75,93.13,86.25,83.75,88.75,97.50,90.00,96.25,92.50,91.25,92.50,91.93,88.75,86.25,93.75,102.25,105.38,105.50,105.00,109.38,109.38,109.38,109.38,109.38,102.82,108.13,111.88,115.63,116.25,116.25,111.30,111.25,111.25,115.00,105.00,107.50,107.50,111.41,112.50,110.00,107.50,107.50,117.50,127.50,130.00,130.00,130.00,132.50,130.00,127.50,121.88,127.50,122.50,117.50,117.50,122.50,122.50,112.50,107.50,107.50,108.75,110.00,118.75,116.25,113.75,116.25,113.75,116.25,116.25,111.25,111.25,111.25,111.25,113.75,117.50,107.50,113.33,107.50,100.00,103.75,110.00,111.25,101.43,107.50,107.50,112.50,116.25,108.75,113.75,108.35,113.75,112.50,115.00,120.00,115.00,115.00,112.50,112.50,112.50,112.50,115.00,140.00,116.35,160.00,160.00,145.00,150.00,170.00,166.67,195.00,201.96,188.03,156.69,156.69,167.14,168.10
....Laguna,"FRESH FISH, DILIS (ANCHOVIES), BOLINAO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, GROUPER, LAPU-LAPU, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, MACKEREL, ALUMAHAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, MACKEREL, HASA-HASA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, MILKFISH, BANGUS, DAGUPAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, MILKFISH, BANGUS, MEDIUM, 1 KG",129.58,126.26,132.90,131.25,133.75,133.75,135.00,138.75,142.50,138.75,142.50,142.50,135.62,141.25,141.25,136.88,137.50,136.25,138.75,136.25,141.25,141.25,140.00,133.75,135.00,138.28,132.50,131.25,132.50,132.50,130.00,130.00,137.50,138.75,133.75,136.25,136.25,133.75,133.75,130.00,136.88,129.38,140.00,138.75,137.50,141.25,142.50,137.50,140.00,141.25,141.25,138.02,145.00,146.25,145.00,141.25,141.25,142.50,140.63,137.50,138.75,142.50,143.75,142.50,142.24,143.75,142.50,145.00,145.00,141.25,141.25,140.00,140.00,141.25,145.00,142.50,143.75,142.60,146.25,150.00,151.25,153.75,150.00,147.50,150.00,156.25,163.75,183.75,187.50,187.50,160.63,190.00,187.50,177.50,180.00,182.50,182.50,181.25,180.00,183.75,188.75,191.25,186.25,184.27,191.25,190.00,192.50,196.67,192.50,190.00,185.00,180.00,178.75,187.50,192.50,192.50,189.10,195.00,195.00,195.00,193.75,192.50,191.25,196.25,197.47,198.69,201.13,199.91,199.91,196.32
....Laguna,"FRESH FISH, NEMIMTERID, BISUGO, MEDIUM, 1 KG",167.90,167.90,167.90,163.75,166.25,165.00,167.50,170.00,170.00,163.75,170.00,172.50,167.70,175.00,178.75,170.00,175.00,166.25,165.00,170.00,167.50,162.50,171.25,167.50,163.75,169.38,158.75,166.25,173.75,175.00,185.00,182.50,183.75,186.25,178.75,183.75,188.75,188.75,179.27,188.75,193.75,201.25,206.25,208.75,196.30,193.75,196.25,196.88,191.88,205.63,205.63,198.76,208.13,214.38,205.63,206.88,209.38,206.88,204.38,206.88,226.88,219.38,214.38,215.63,211.57,218.13,242.50,237.50,252.50,250.00,250.00,242.50,233.75,265.00,231.25,218.75,260.00,241.82,262.50,265.00,270.00,285.00,273.75,268.75,283.75,276.25,278.75,296.25,283.75,278.75,276.88,291.25,296.25,282.50,297.50,305.00,300.00,275.00,280.00,295.00,297.50,305.00,300.00,293.75,310.00,292.50,280.00,280.00,312.50,300.00,314.29,320.00,316.25,283.75,292.50,288.75,299.21,372.00,348.57,354.29,352.86,346.67,335.00,313.33,317.95,325.45,328.30,345.14,334.79,339.53
....Laguna,"FRESH FISH, OCEANIC BONITO, TULINGANG LAPAD, MED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, OCEANIC BONITO, TULINGANG PUTI, MEDIUM, 1 KG",104.44,109.34,106.07,109.34,107.70,112.60,109.34,115.86,122.39,117.49,125.65,130.55,114.23,120.76,128.93,122.40,107.71,107.71,107.71,110.97,112.61,114.25,112.61,112.61,110.16,114.04,116.69,122.40,125.66,116.69,104.45,106.08,110.98,114.25,114.25,122.41,110.17,120.78,115.40,110.99,113.44,115.89,115.89,112.63,109.37,109.37,110.18,110.18,110.18,112.63,120.79,112.63,114.27,123.24,119.98,106.92,110.18,106.10,114.27,101.20,104.47,107.73,113.44,104.47,110.52,122.42,130.58,119.16,110.99,112.63,114.27,109.37,104.47,117.53,116.72,114.27,117.53,115.83,117.53,117.53,128.96,123.24,130.59,128.96,127.32,122.42,130.58,132.22,127.32,122.42,125.76,132.21,145.27,146.91,150.17,148.54,138.75,140.38,138.75,137.50,145.00,151.25,227.50,150.19,252.50,212.50,180.00,192.50,172.50,167.50,137.50,140.00,157.14,182.86,182.86,203.33,181.77,203.33,235.00,207.50,208.75,192.50,200.00,198.75,202.50,210.00,207.50,205.00,222.50,207.78
....Laguna,"FRESH FISH, ROUND SCAD, GALUNGGONG, MEDIUM, 1 KG",132.88,122.91,119.59,121.25,115.00,116.25,120.00,122.50,122.50,120.00,127.50,123.75,122.01,119.38,123.75,110.00,91.25,105.00,111.25,110.00,112.50,111.25,117.50,120.63,126.25,113.23,135.00,130.00,130.00,126.25,110.00,110.00,113.75,120.00,115.00,130.00,132.50,132.50,123.75,118.75,127.50,122.50,121.25,126.25,121.30,127.50,127.50,121.25,116.25,130.00,127.50,123.96,140.00,132.50,122.50,116.25,117.50,117.50,117.50,120.00,125.00,120.00,123.75,116.25,122.40,123.75,130.00,118.75,135.00,125.00,126.25,130.00,125.00,137.50,137.50,126.25,150.00,130.42,145.00,140.00,148.75,145.00,137.50,138.13,144.38,147.50,150.00,148.75,141.25,141.25,143.96,147.50,151.25,151.25,150.00,146.25,138.75,140.00,148.75,145.00,157.50,160.00,250.00,157.19,250.00,220.00,158.75,190.00,155.00,158.75,136.25,150.00,145.00,182.50,205.00,210.00,180.10,217.50,240.00,217.50,198.75,182.50,193.75,186.25,197.85,204.49,204.49,204.49,207.31,204.57
....Laguna,"FRESH FISH, SLIPMOUTH, SAPSAP, MEDIUM, 1 KG",159.78,163.54,163.54,142.86,137.14,159.29,179.29,179.29,179.29,131.43,139.29,187.86,160.22,142.14,150.71,153.57,127.14,121.43,140.00,210.00,190.00,158.57,147.14,160.00,185.71,157.20,182.86,167.14,168.57,165.71,165.71,178.57,178.57,170.00,175.71,188.57,188.57,181.43,175.95,181.43,178.57,201.43,221.43,212.86,205.70,208.57,205.71,195.71,187.14,215.71,201.43,201.31,222.86,222.86,222.86,217.14,197.14,178.57,174.29,163.57,180.00,180.00,180.00,182.86,193.51,182.86,182.86,182.86,184.29,177.14,177.14,180.00,181.43,180.00,175.71,175.71,191.43,180.95,199.29,215.71,217.14,222.86,245.71,257.14,257.14,254.29,254.29,257.14,254.29,268.57,241.96,262.86,262.86,262.86,262.86,279.18,279.18,279.18,282.04,279.59,279.59,282.45,282.45,274.59,282.45,323.33,315.00,313.33,345.00,367.50,362.50,356.00,342.00,348.00,348.00,330.00,336.09,340.00,380.00,380.00,420.00,355.00,366.67,350.00,300.00,358.00,380.00,346.67,332.86,359.10
....Laguna,"FRESH FISH, SNAPPER, MAYA-MAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, TALAKITOK (MAMSA), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"FRESH FISH, TILAPIA, MEDIUM, 1 KG",112.51,109.97,108.28,112.50,111.25,112.50,113.75,112.50,110.00,111.25,113.75,111.25,111.63,112.50,113.75,112.50,112.50,106.25,111.25,108.75,108.75,105.00,106.25,108.75,112.50,109.90,112.50,112.50,111.25,108.75,115.00,109.38,111.25,113.75,112.50,118.75,121.25,118.75,113.80,111.25,116.25,117.50,120.00,116.25,117.50,120.00,117.50,115.00,113.75,115.00,116.25,116.35,118.75,121.25,121.25,117.50,120.00,120.00,116.25,115.00,117.50,117.50,118.75,118.75,118.54,118.75,117.50,117.50,117.50,118.75,117.50,117.50,118.75,122.50,123.75,123.75,125.63,119.95,126.88,125.63,129.38,121.25,122.50,122.50,123.75,124.38,125.00,123.75,125.00,122.50,124.38,122.50,125.00,125.00,121.25,123.75,127.50,123.75,126.25,125.00,126.25,125.00,125.00,124.69,127.50,132.50,133.75,130.00,132.50,137.50,142.50,140.00,135.00,136.25,136.25,138.75,135.21,145.00,143.75,142.50,143.75,141.25,142.50,137.50,141.35,140.10,138.86,140.10,142.58,141.60
....Laguna,"FRESH FISH, TULINGAN (FRIGATE TUNA), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
