Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Biliran,"MATURED COCONUT, MEDIUM, 1 PC",8.23,8.23,8.60,17.01,17.54,17.54,17.54,14.03,14.03,14.03,13.59,14.03,13.70,13.50,12.54,12.63,12.27,12.63,12.63,11.76,11.27,11.05,11.23,14.47,13.16,12.43,13.16,13.16,13.16,15.78,14.64,14.38,14.12,13.50,14.00,15.63,13.13,16.25,14.24,15.63,16.88,13.75,14.38,15.00,14.38,15.63,14.38,15.25,15.00,13.75,15.00,14.92,12.13,13.00,14.06,14.38,16.25,16.88,15.00,14.38,14.38,16.88,19.38,19.38,15.51,19.38,18.75,18.13,20.63,20.00,20.63,21.25,21.88,21.25,21.25,21.25,21.25,20.47,23.75,23.75,23.75,22.50,21.25,23.13,21.88,21.88,21.88,21.88,21.88,21.25,22.40,21.25,21.25,23.28,21.88,21.88,21.25,21.25,21.88,21.88,21.88,21.88,21.88,21.79,22.25,22.88,22.88,22.88,23.75,24.38,24.38,23.75,24.38,24.38,25.00,26.25,23.93,26.88,25.63,25.00,25.00,24.38,23.75,23.75,22.06,22.06,22.06,22.06,22.06,23.72
....Biliran,"YOUNG COCONUT, MEDIUM, 1 PC",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Eastern Samar,"MATURED COCONUT, MEDIUM, 1 PC",11.64,11.64,11.64,13.89,13.89,13.89,13.20,13.29,12.68,11.98,10.76,10.42,12.41,11.28,11.12,11.64,11.81,12.50,12.50,12.50,12.50,12.50,12.16,12.16,11.72,12.03,12.42,13.03,13.03,13.03,13.89,14.41,13.89,15.97,15.97,14.59,14.59,15.97,14.23,14.07,15.63,15.63,15.00,15.88,18.13,15.00,15.00,15.00,15.63,15.63,15.25,15.49,16.50,18.13,16.88,16.25,15.63,16.88,15.63,15.63,16.25,16.88,16.88,18.50,16.67,18.50,18.50,18.75,17.50,18.75,19.38,18.75,18.75,18.75,16.88,19.38,18.13,18.50,16.88,19.38,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,17.75,18.13,19.35,18.13,18.13,18.13,14.38,14.38,14.38,15.00,15.00,15.00,15.00,15.00,15.00,15.63,14.38,14.38,14.38,14.38,14.38,15.00,15.00,15.00,15.00,15.00,15.00,15.00,14.74,15.00,15.00,15.00,17.50,17.50,17.50,18.13,18.13,18.13,18.13,18.13,18.13,17.19
....Eastern Samar,"YOUNG COCONUT, MEDIUM, 1 PC",12.05,12.05,12.05,11.01,9.84,9.04,9.70,8.85,8.65,8.85,8.91,8.79,9.98,9.40,8.79,8.79,8.84,9.24,9.44,9.44,9.70,9.70,9.30,9.30,9.30,9.27,9.51,9.57,9.84,9.84,11.01,11.01,11.80,12.11,12.11,12.11,12.11,8.77,10.82,11.51,10.90,15.75,18.17,17.44,15.50,13.25,14.05,14.05,13.73,15.67,14.85,14.57,16.47,18.41,18.41,19.38,18.41,18.90,18.41,19.38,18.58,18.58,18.58,19.38,18.57,19.38,19.38,20.00,20.63,20.63,20.00,20.00,18.75,19.38,18.75,18.75,18.13,19.48,21.25,21.25,20.63,20.00,20.00,20.00,20.00,20.00,19.38,18.75,20.00,20.63,20.16,17.50,17.50,17.50,17.50,18.75,19.38,19.38,19.38,19.38,19.38,19.38,20.00,18.75,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.04
....Leyte,"MATURED COCONUT, MEDIUM, 1 PC",9.91,9.91,9.91,10.08,10.08,10.08,10.08,10.25,10.94,10.94,10.94,11.10,10.35,11.45,11.45,11.45,11.45,11.45,11.45,13.15,13.15,13.15,13.15,13.15,13.15,12.30,13.15,13.15,13.33,13.33,16.23,16.92,18.63,18.63,18.63,18.63,18.63,18.63,16.49,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.88,18.88,18.88,18.88,19.25,19.25,19.25,20.63,20.63,20.63,20.63,19.54,21.25,21.25,21.25,21.25,21.25,21.25,21.88,21.88,21.88,21.88,21.88,21.88,21.57,21.88,21.88,21.88,21.88,21.88,21.88,24.38,24.38,24.38,24.38,24.38,24.38,23.13,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,21.88,21.88,21.88,23.76,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50
....Leyte,"YOUNG COCONUT, MEDIUM, 1 PC",17.17,17.52,17.52,18.19,18.19,18.19,18.19,18.19,18.19,18.19,18.19,18.19,17.99,18.19,18.19,18.54,18.54,18.54,18.54,19.05,19.05,19.05,19.05,19.05,19.05,18.74,19.05,19.05,19.05,19.05,19.05,19.05,21.25,21.25,21.25,21.25,21.25,21.25,20.15,21.25,21.25,21.25,21.25,21.25,21.25,20.25,20.25,20.25,20.25,20.25,20.25,20.75,20.25,20.25,20.00,20.00,20.00,20.00,20.00,20.00,20.63,20.63,20.63,20.63,20.25,20.63,21.25,21.25,21.25,21.25,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.84,20.63,20.63,20.63,20.63,20.00,20.00,20.00,22.50,22.50,22.50,22.50,22.50,21.25,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.03
....Northern Samar,"MATURED COCONUT, MEDIUM, 1 PC",20.60,20.60,20.60,20.81,21.04,22.17,22.17,22.17,22.06,21.95,21.95,21.95,21.51,21.95,21.95,21.72,19.23,17.64,15.38,15.38,15.38,14.49,14.49,14.02,14.26,17.16,15.38,15.95,15.95,16.86,16.97,17.26,18.33,18.38,18.38,17.25,13.63,13.63,16.50,12.88,13.63,13.63,13.63,13.63,14.00,14.38,14.25,14.25,14.25,14.25,14.25,13.92,14.25,16.13,16.75,16.75,18.00,18.00,18.75,20.00,20.00,20.00,20.00,20.00,18.22,20.00,20.00,20.50,20.50,20.50,20.50,22.25,22.25,22.25,22.25,23.75,24.38,21.59,24.38,24.38,24.38,25.00,25.00,25.00,23.50,25.00,25.00,25.00,25.00,25.00,24.72,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.38,20.63,21.25,21.88,21.88,21.88,23.13,23.34,24.38,24.38,23.75,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.33
....Northern Samar,"YOUNG COCONUT, MEDIUM, 1 PC",18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.35,18.00,16.66,16.66,16.66,16.66,16.66,16.66,17.48,16.66,16.66,16.66,16.66,16.66,16.49,16.49,16.83,17.50,17.50,17.25,17.25,16.88,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.25,17.75,17.25,17.25,17.25,19.25,19.25,19.25,19.50,17.98,19.50,19.50,19.50,19.50,19.50,20.00,21.00,21.25,21.25,24.25,24.25,24.25,21.15,24.25,24.25,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.88,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.38,26.88,22.50,24.38,24.38,24.38,23.75,20.00,19.38,18.75,20.63,22.87,20.63,21.25,20.63,20.63,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.10
....Western Samar,"MATURED COCONUT, MEDIUM, 1 PC",15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,14.50,13.50,13.50,14.00,13.83,14.17,14.17,14.17,14.00,14.50,14.20,14.50,14.50,14.50,14.50,14.83,15.00,15.00,15.00,15.00,15.00,15.00,15.00,14.82,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.63,15.63,15.63,16.25,15.26,20.63,21.88,21.88,21.25,21.25,21.25,22.50,22.50,22.50,22.50,22.50,22.50,21.93,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,23.13,23.75,22.14,23.75,23.75,23.75,23.75,23.75,23.75,25.00,25.63,26.88,26.88,27.50,27.50,25.16,27.50,27.50,27.50,26.88,27.50,19.38,19.38,20.00,19.38,19.38,18.88,19.00,22.69,19.38,19.38,19.38,19.50,19.50,19.50,20.00,20.12,20.12,20.12,20.25,20.25,19.79
....Western Samar,"YOUNG COCONUT, MEDIUM, 1 PC",20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,17.74,14.19,13.18,11.66,11.22,11.22,11.15,11.15,11.15,14.46,11.83,11.49,11.49,12.17,12.17,12.17,12.17,12.67,12.17,12.17,12.17,12.17,12.07,12.17,12.34,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.46,12.50,12.88,13.00,13.13,13.75,13.75,13.75,13.75,13.13,13.75,13.13,13.75,13.36,15.00,16.88,18.13,18.13,18.13,18.13,18.75,19.38,19.38,19.38,19.38,19.38,18.34,18.13,18.13,18.13,18.13,18.13,18.13,19.38,19.38,19.38,19.38,19.38,19.38,18.76,19.38,19.38,19.38,20.00,20.00,20.00,20.00,20.00,19.38,19.38,18.75,18.75,19.53,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,19.38,19.38,19.38,19.38,18.96,18.75,18.75,18.75,18.75,18.75,18.75,19.38,19.38,19.38,19.38,19.51,19.51,19.09
....Southern Leyte,"MATURED COCONUT, MEDIUM, 1 PC",7.25,7.25,7.25,7.58,7.83,7.92,8.33,8.33,8.33,8.33,8.33,8.33,7.92,8.33,8.33,8.67,8.67,9.17,9.17,9.17,9.17,9.17,9.17,9.17,9.83,9.00,9.83,10.33,11.50,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.64,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.63,12.75,12.63,12.63,12.63,12.64,12.63,12.63,12.75,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.02,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,14.88,14.88,13.42,14.75,14.75,14.75,14.75,14.75,14.75,14.88,14.88,15.88,17.63,17.00,15.75,15.38,15.75,15.75,16.00,17.00,17.00,17.00,17.00,17.75,17.75,18.00,17.75,17.25,17.00,17.75,17.75,17.50,17.50,17.75,17.38,18.63,18.50,19.13,19.13,18.63,19.13,18.23,18.88,19.13,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.32
....Southern Leyte,"YOUNG COCONUT, MEDIUM, 1 PC",7.92,8.83,8.83,9.04,9.33,9.42,9.33,9.33,9.33,9.33,9.33,9.33,9.11,9.33,9.33,9.50,9.50,9.67,9.67,9.67,9.67,9.67,9.67,9.67,10.00,9.61,10.00,11.67,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,11.81,12.75,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,12.98,13.00,13.00,13.00,13.00,13.13,13.13,13.13,13.45,13.45,13.45,13.45,13.45,13.22,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,13.45,15.06,15.06,13.72,16.13,16.50,16.50,16.13,16.50,16.50,16.44,16.50,17.38,17.63,17.13,17.63,16.75,18.13,17.63,17.25,17.50,17.50,17.50,14.88,14.25,14.25,14.63,18.38,18.38,16.69,18.38,18.38,20.13,19.33,20.75,20.75,21.38,21.38,21.38,21.38,21.75,22.38,20.61,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38
..REGION IX (ZAMBOANGA PENINSULA),"MATURED COCONUT, MEDIUM, 1 PC",12.11,12.11,12.15,12.62,12.76,12.79,12.76,12.76,12.86,12.76,12.60,12.60,12.57,12.60,12.35,12.35,11.92,11.46,11.13,11.45,11.35,11.54,11.54,11.79,11.73,11.77,12.00,12.19,12.25,12.58,12.64,12.95,12.95,12.55,12.39,12.39,12.95,13.02,12.57,13.08,13.11,13.14,13.14,12.83,12.95,12.77,12.67,12.83,12.58,12.88,12.40,12.87,12.99,12.86,14.24,15.10,15.15,15.75,16.43,16.55,16.73,17.05,17.07,17.45,15.61,17.86,18.76,18.88,18.91,18.85,18.75,18.29,18.66,18.66,18.66,18.66,18.66,18.63,18.66,18.66,18.66,18.66,18.97,18.97,19.00,18.69,19.00,18.89,18.29,17.91,18.70,18.66,18.66,18.50,18.19,18.19,18.38,18.38,18.70,17.83,17.83,17.83,17.99,18.26,17.37,17.52,17.62,17.93,18.21,17.91,17.85,17.53,17.28,17.07,17.07,17.41,17.56,18.28,18.13,17.78,17.94,18.25,18.38,18.32,18.32,18.62,19.24,19.55,19.85,18.56
..REGION IX (ZAMBOANGA PENINSULA),"YOUNG COCONUT, MEDIUM, 1 PC",15.09,15.20,15.46,15.59,15.76,15.60,15.60,15.62,15.62,15.62,15.62,15.35,15.51,15.35,15.14,14.27,14.27,14.27,14.27,14.74,14.74,14.27,14.74,15.02,15.56,14.72,16.12,16.12,16.12,16.12,16.17,15.60,15.22,15.22,15.22,15.18,15.28,15.12,15.62,14.38,14.46,14.92,14.96,14.96,15.00,13.96,15.00,15.09,15.39,15.07,15.03,14.85,15.61,15.74,15.90,16.41,16.36,16.16,16.45,16.53,16.78,16.57,18.15,17.95,16.55,21.50,20.75,21.15,20.46,19.88,19.67,19.97,20.49,20.31,20.38,20.38,20.38,20.44,20.54,20.59,20.59,20.79,20.75,20.96,20.96,20.33,20.25,20.25,20.33,20.33,20.56,20.33,20.33,20.33,20.33,20.54,20.84,20.84,20.84,20.84,20.84,20.84,20.84,20.65,21.46,21.55,21.67,21.79,21.67,22.09,23.34,22.50,22.71,22.71,21.46,21.67,22.05,22.30,22.30,22.09,21.42,21.42,21.42,21.17,21.17,20.53,20.53,21.08,21.08,21.38
....Zamboanga del Norte,"MATURED COCONUT, MEDIUM, 1 PC",14.45,14.45,14.45,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.63,14.59,14.63,14.63,14.63,14.00,14.88,13.63,14.88,14.38,15.00,15.00,15.50,14.25,14.62,15.50,16.00,16.25,16.25,16.50,17.75,17.75,16.50,15.88,15.88,17.75,17.75,16.65,17.75,17.75,17.75,17.75,16.50,16.50,15.88,15.88,15.88,15.13,15.75,13.86,16.37,16.25,15.75,15.88,17.50,17.50,17.50,18.13,18.13,18.13,18.13,19.38,20.63,17.74,21.25,22.50,22.50,22.50,22.50,22.50,23.13,23.13,23.13,23.13,23.13,23.13,22.71,23.13,23.13,23.13,23.13,23.13,23.13,23.13,21.88,23.13,23.13,20.63,20.63,22.61,20.63,20.63,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.63,20.16,18.13,18.13,18.13,18.75,20.63,21.88,21.25,21.25,21.25,20.63,20.63,20.63,20.11,20.63,20.63,20.63,21.88,23.13,23.13,24.13,24.13,25.36,25.36,25.36,25.36,23.31
....Zamboanga del Norte,"YOUNG COCONUT, MEDIUM, 1 PC",13.24,13.24,13.70,13.73,13.70,13.76,13.77,13.83,13.83,13.83,13.83,13.83,13.69,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.83,13.91,13.91,13.91,13.91,14.06,14.37,15.29,15.29,15.29,15.29,15.71,15.29,14.69,13.38,13.38,15.25,15.25,15.25,15.25,11.88,15.25,15.25,16.43,15.71,15.71,14.83,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,15.71,24.38,21.88,21.43,19.38,19.38,19.38,19.29,20.71,19.29,20.00,20.00,20.00,20.43,20.00,20.00,20.00,20.00,20.00,20.63,20.63,18.50,18.50,18.50,18.50,18.50,19.48,18.50,18.50,18.50,18.50,18.50,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.01,19.38,19.38,19.38,20.00,19.38,20.00,22.50,21.25,21.88,20.63,20.00,19.38,20.26,20.63,20.63,20.00,19.38,19.38,19.38,18.75,18.75,19.85,19.85,19.85,19.85,19.69
....Zamboanga del Sur,"MATURED COCONUT, MEDIUM, 1 PC",14.75,14.75,14.75,15.58,16.00,16.00,16.00,16.00,16.00,16.00,16.00,16.00,15.65,16.00,16.00,16.00,15.58,13.50,13.50,13.50,13.50,13.50,13.50,14.00,15.00,14.47,14.50,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,14.96,15.00,15.00,15.00,15.00,15.00,15.50,15.00,15.00,15.25,15.00,15.00,15.00,15.06,15.00,15.00,15.00,15.00,15.00,15.63,15.63,15.63,15.63,15.63,15.63,15.63,15.37,15.63,15.63,15.63,15.63,15.63,16.63,15.63,15.63,15.63,15.63,15.63,15.63,15.71,15.63,15.63,15.63,15.63,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.46,16.88,16.88,16.88,16.88,16.88,16.88,16.88,17.25,17.25,17.25,17.25,17.25,17.03,17.88,18.50,18.88,18.88,18.88,18.88,18.88,18.25,18.25,17.00,17.00,18.75,18.34,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,19.95,19.95,21.15,19.15
....Zamboanga del Sur,"YOUNG COCONUT, MEDIUM, 1 PC",16.97,17.14,17.32,17.50,17.75,17.50,17.50,17.50,17.50,17.50,17.50,17.00,17.39,17.00,16.63,15.00,15.00,15.00,15.00,15.63,15.63,15.00,15.63,16.00,17.00,15.71,18.13,18.13,18.13,18.13,18.13,16.88,15.63,15.63,15.63,15.63,15.63,15.50,16.77,15.38,15.25,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.05,16.38,16.88,17.50,18.13,17.88,16.88,17.50,17.50,18.13,17.50,22.50,21.88,18.22,23.13,21.88,23.13,23.13,21.88,21.25,21.88,21.25,21.88,21.88,21.88,21.88,22.09,21.88,21.88,21.88,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.35,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.88,23.13,23.13,23.13,23.13,23.13,23.13,22.50,22.50,23.13,20.63,21.88,22.69,21.88,21.88,21.88,20.63,20.63,20.63,20.63,20.63,20.63,20.63,22.28,22.28,21.22
....Zamboanga Sibugay,"MATURED COCONUT, MEDIUM, 1 PC",13.85,13.85,13.85,14.50,14.50,14.63,14.50,14.50,14.92,14.50,13.88,13.88,14.28,13.88,12.88,12.88,12.19,11.50,11.50,11.50,11.63,11.75,11.75,11.75,11.75,12.08,12.00,11.75,11.75,13.06,13.06,13.06,13.06,12.69,12.69,12.69,13.06,13.31,12.68,13.56,13.69,13.81,13.81,13.81,13.81,14.19,13.81,14.19,14.19,14.75,14.72,14.03,14.69,14.69,14.88,14.88,14.88,14.88,15.25,15.25,15.25,15.25,15.25,15.25,15.03,15.25,17.50,17.38,17.50,17.25,15.88,15.88,15.88,15.88,15.88,15.88,15.88,16.34,15.88,15.88,15.88,15.88,15.88,15.88,16.00,16.00,16.00,16.00,16.63,16.63,16.05,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,17.75,17.75,17.75,17.75,19.00,17.13,17.13,17.13,17.75,17.00,14.88,15.25,14.63,14.63,15.63,15.63,15.25,16.00,16.25,15.63,15.50,16.13,16.13,16.63,15.38,15.38,15.38,15.38,15.38,15.38,15.71
....Zamboanga Sibugay,"YOUNG COCONUT, MEDIUM, 1 PC",15.06,15.21,15.37,15.53,15.84,15.53,15.53,15.53,15.53,15.53,15.53,15.21,15.45,15.21,14.97,13.97,13.97,13.97,13.97,14.75,14.75,13.97,14.75,15.22,15.85,14.61,16.31,16.31,16.31,16.31,16.31,15.54,14.75,14.75,14.75,14.63,14.50,14.56,15.42,14.38,14.75,14.50,14.63,14.63,14.75,15.01,14.75,15.01,14.75,14.50,14.38,14.67,14.75,14.63,14.50,15.38,15.50,15.88,16.13,16.38,16.50,16.50,16.25,16.25,15.72,17.00,18.50,18.88,18.88,18.38,18.38,18.75,19.50,19.75,19.25,19.25,19.25,18.81,19.75,19.88,19.88,19.88,19.75,19.75,19.75,20.00,19.75,19.75,20.00,20.00,19.85,20.00,20.00,20.00,20.00,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.42,22.13,22.13,22.50,22.25,22.50,23.13,24.38,23.75,23.75,24.38,23.75,23.75,23.20,24.38,24.38,24.38,24.25,24.25,24.25,24.13,24.13,21.11,21.11,21.11,21.11,23.22
....Isabela City,"MATURED COCONUT, MEDIUM, 1 PC",5.40,5.40,5.53,5.75,5.90,5.90,5.90,5.90,5.90,5.90,5.90,5.90,5.77,5.90,5.90,5.90,5.90,5.95,5.90,5.90,5.90,5.90,5.90,5.90,5.90,5.90,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,11.20,13.00,13.20,15.00,16.70,17.20,17.90,19.20,18.00,18.30,14.31,19.30,19.40,20.00,20.00,20.00,20.00,18.50,20.00,20.00,20.00,20.00,20.00,19.77,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,19.55,19.00,17.50,19.67,17.50,17.50,17.50,16.25,16.25,17.00,17.00,17.92,16.33,16.33,16.33,16.33,16.85,16.33,16.33,16.33,16.33,16.33,16.00,16.00,16.00,15.00,15.00,15.00,15.00,15.80,17.50,17.50,16.25,15.00,15.00,15.00,15.00,15.00,15.00,16.25,17.50,17.50,16.04
....Isabela City,"YOUNG COCONUT, MEDIUM, 1 PC",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"MATURED COCONUT, MEDIUM, 1 PC",17.10,17.19,17.24,17.52,17.55,17.16,16.58,16.61,16.42,16.49,16.64,16.63,16.93,16.62,16.62,16.43,16.65,16.42,16.36,16.23,16.29,16.24,16.40,16.43,15.84,16.38,16.45,16.61,16.58,16.74,16.64,16.73,16.79,16.79,17.04,17.07,17.07,16.90,16.78,16.93,16.93,16.86,17.06,17.06,17.16,17.03,17.03,17.09,17.17,17.17,17.17,17.06,17.22,17.38,17.25,17.57,17.82,17.82,17.75,17.50,17.44,18.09,18.04,18.16,17.67,18.31,18.69,19.89,19.71,19.55,19.27,19.24,19.33,19.53,19.89,19.89,19.89,19.43,20.20,20.20,20.20,19.85,20.00,20.25,19.57,19.72,19.75,20.00,20.13,20.07,20.00,20.22,20.07,20.07,20.07,19.75,19.75,19.32,19.19,19.13,18.75,18.60,18.66,19.47,19.10,19.16,19.16,18.21,18.87,19.09,19.34,19.85,19.85,19.53,19.53,20.53,19.35,20.13,20.69,20.69,21.19,21.72,21.41,22.19,22.35,22.49,22.49,22.94,23.10,21.78
..REGION X (NORTHERN MINDANAO),"YOUNG COCONUT, MEDIUM, 1 PC",16.66,16.74,16.64,16.99,16.57,16.19,15.64,15.43,15.57,15.57,15.52,15.37,16.07,15.23,15.29,15.08,15.08,15.54,15.65,15.65,15.65,15.97,15.97,15.97,16.73,15.65,16.79,16.90,16.39,16.84,17.17,17.83,17.17,17.28,17.28,17.08,16.98,17.31,17.09,17.00,17.28,17.23,17.00,17.00,17.20,17.08,16.93,16.93,16.64,17.02,17.02,17.03,16.76,16.66,16.62,16.63,16.26,16.17,16.13,16.91,16.88,17.08,17.22,17.16,16.71,17.81,18.00,18.49,18.92,18.94,18.81,18.52,18.63,18.65,19.15,19.15,19.56,18.72,19.68,19.68,19.68,19.68,19.68,19.71,18.32,19.50,19.30,19.39,19.82,19.82,19.52,19.68,19.82,19.96,19.75,19.75,19.82,19.80,19.95,20.02,20.02,20.27,20.25,19.92,20.87,20.61,20.61,19.84,20.40,20.40,20.86,20.88,20.88,20.88,20.81,20.85,20.66,20.90,21.68,21.55,21.60,21.93,21.93,21.43,21.43,21.30,21.30,21.30,21.43,21.48
