Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Zambales,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"ONION RED CREOLE (BERMUDA RED), 1 KG",88.78,80.24,70.86,70.00,72.50,78.75,82.50,92.50,105.00,110.00,100.63,92.50,87.02,87.50,82.50,71.25,66.25,70.00,73.75,72.50,68.75,76.25,73.13,73.75,82.50,74.84,88.75,90.00,82.50,57.50,57.50,55.00,62.50,65.00,70.00,70.00,67.50,63.75,69.17,68.75,70.00,53.75,51.25,56.25,58.75,62.50,70.00,67.50,75.00,91.25,116.25,70.10,105.00,93.50,69.38,80.00,83.75,108.75,110.00,118.75,121.25,121.25,116.25,92.50,101.70,85.00,75.00,72.50,67.50,67.50,71.88,72.50,70.00,76.25,90.00,83.75,103.75,77.97,123.75,123.75,91.25,90.00,88.75,101.25,102.50,107.50,117.50,105.00,101.25,96.25,104.06,102.50,95.00,77.50,75.00,65.00,68.75,66.25,67.50,67.50,80.00,93.13,157.50,84.64,198.75,141.25,93.75,90.00,87.50,91.25,97.50,96.25,112.50,171.25,176.25,177.50,127.81,135.00,117.50,110.00,102.50,100.00,96.25,98.75,104.99,122.15,127.72,130.29,148.79,116.16
....Zambales,"ONION WHITE (YELLOW GRANEX), 1 KG",78.68,71.11,62.79,62.03,65.06,71.11,74.14,83.22,93.80,99.85,93.04,84.72,78.30,81.70,78.68,64.30,59.01,62.03,65.82,66.57,62.03,68.08,66.19,66.56,73.37,67.86,77.15,81.69,75.64,52.95,54.47,49.93,55.99,57.50,73.75,91.25,86.25,77.50,69.51,75.00,72.50,68.75,61.25,56.25,60.00,60.00,61.25,58.75,65.63,73.75,77.50,65.89,82.50,77.50,70.63,75.00,82.50,100.00,95.00,95.00,100.00,101.25,101.25,82.50,88.59,85.00,83.75,73.75,73.75,71.25,73.75,73.75,72.50,96.25,93.75,87.50,86.25,80.94,77.50,82.50,81.25,78.75,70.00,77.50,80.00,96.25,110.00,102.50,97.50,92.50,87.19,100.00,95.00,75.00,82.50,73.75,80.00,65.00,66.25,73.75,111.25,102.50,122.50,87.29,97.50,90.00,70.00,78.33,73.75,78.75,78.75,85.00,92.50,117.50,117.50,116.25,91.32,103.75,97.50,86.25,82.50,80.00,81.25,82.50,86.18,90.56,97.67,104.31,106.68,91.60
....Zambales,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zambales,"GARLIC, IMPORTED, 1 KG",99.67,90.34,98.40,71.25,71.25,78.75,83.75,93.75,93.75,97.50,96.25,90.00,88.72,88.75,91.25,90.00,97.14,94.29,91.25,85.00,87.50,80.00,85.00,85.00,95.00,89.18,88.75,85.00,86.25,142.50,155.00,237.50,285.00,227.50,143.75,113.75,101.25,100.00,147.19,117.50,130.00,100.00,100.00,113.75,105.00,100.00,100.00,95.00,106.25,108.75,112.50,107.40,111.25,113.75,117.50,147.50,150.00,187.50,176.25,170.00,163.75,167.50,172.50,152.50,152.50,160.00,173.75,172.50,166.25,195.00,220.00,151.25,126.25,116.25,122.50,110.00,115.00,152.40,100.00,100.00,110.00,105.00,105.00,102.50,100.00,103.75,102.50,105.00,100.00,92.50,102.19,100.00,95.00,95.00,110.00,117.50,137.50,140.00,148.75,151.25,138.75,133.75,142.50,125.83,131.25,158.75,173.75,185.00,173.75,157.50,146.25,122.50,117.50,107.50,106.25,103.75,140.31,112.50,110.00,108.75,106.25,101.25,100.00,105.00,112.60,125.57,123.35,122.65,122.29,112.52
..REGION IV-A (CALABARZON),"GARLIC, NATIVE, 1 KG",117.94,118.14,124.28,124.32,127.96,140.86,155.27,140.22,153.20,140.58,135.85,128.90,133.96,126.81,132.26,138.94,143.85,139.83,143.57,127.39,122.81,125.95,129.05,135.29,140.79,133.88,133.76,127.56,146.13,185.84,231.95,346.36,357.40,203.34,236.67,247.50,240.84,241.88,224.94,250.63,274.79,241.46,233.13,241.67,233.34,216.67,208.34,203.34,198.34,204.17,210.00,226.32,202.50,206.67,193.34,191.67,185.84,205.00,215.00,225.00,220.84,220.84,219.17,219.17,208.75,225.84,225.84,227.50,231.67,236.67,256.67,247.09,230.84,230.84,228.34,228.34,228.34,233.17,232.50,228.34,228.34,228.34,238.34,226.67,226.67,239.59,239.17,249.17,249.17,249.17,236.29,245.00,243.34,242.50,246.67,242.50,243.34,242.50,239.17,240.84,240.84,240.84,240.84,242.37,241.67,258.34,240.84,245.00,250.00,241.67,238.34,245.00,245.00,240.84,249.17,245.00,245.07,253.34,257.50,260.84,256.67,248.34,248.34,245.84,250.00,242.50,250.84,250.84,250.84,251.32
..REGION IV-A (CALABARZON),"ONION RED CREOLE (BERMUDA RED), 1 KG",76.76,66.26,53.29,52.50,54.40,63.10,67.30,74.10,91.40,90.00,90.60,78.80,71.54,75.00,71.30,51.30,56.30,55.00,54.80,55.00,58.80,61.90,66.30,66.30,84.40,63.03,86.00,86.00,78.80,71.30,62.50,44.40,50.40,53.10,61.30,56.30,53.80,55.60,63.29,59.40,58.30,44.40,43.80,45.00,45.00,53.13,55.00,60.00,70.63,92.50,101.25,60.70,113.75,83.75,57.25,68.13,82.50,96.88,100.63,112.50,110.50,114.38,87.88,69.38,91.46,73.75,68.75,61.88,62.50,55.00,67.63,68.13,67.75,73.50,74.50,81.00,115.00,72.45,120.00,92.50,80.38,75.75,72.88,93.13,92.50,102.00,99.38,85.50,85.63,82.50,90.18,81.25,79.50,65.00,55.00,52.63,56.25,57.00,64.50,68.00,79.00,90.38,165.63,76.18,218.13,116.88,77.50,81.25,75.63,80.38,91.88,91.25,122.50,161.25,168.75,180.00,122.12,116.88,119.38,125.00,103.13,109.38,106.25,105.00,115.00,124.70,143.43,148.99,186.98,125.34
..REGION IV-A (CALABARZON),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION IV-A (CALABARZON),"GINGER, 1 KG",55.57,52.49,71.78,65.60,68.10,66.90,64.40,61.90,61.90,69.40,60.30,61.90,63.35,61.90,50.60,52.50,50.00,53.80,66.30,75.00,68.80,80.00,81.30,83.80,84.40,67.37,82.50,73.80,78.80,92.50,121.30,231.30,192.50,177.50,142.50,168.80,187.50,153.80,141.90,136.30,135.00,113.80,142.50,143.13,165.00,207.50,212.50,217.50,218.80,206.30,188.10,173.87,135.00,116.30,98.80,86.30,90.00,85.00,91.30,88.80,83.80,97.50,98.80,93.80,97.12,106.30,90.00,83.80,83.80,75.00,71.30,68.80,68.80,72.50,75.00,77.50,74.40,78.93,72.50,63.80,65.00,66.30,63.80,65.00,58.75,58.75,65.00,65.00,63.75,65.00,64.39,70.00,77.50,80.00,80.00,85.00,88.75,101.25,103.75,107.50,102.50,93.75,91.25,90.10,103.75,96.25,98.75,108.75,161.25,165.00,165.00,155.00,156.25,163.75,158.75,167.50,141.67,170.00,167.50,135.63,136.88,141.88,135.00,150.00,167.50,182.50,173.75,171.25,171.13,158.59
..REGION IV-A (CALABARZON),"GARLIC, IMPORTED, 1 KG",53.67,53.27,53.35,51.30,55.00,51.30,51.30,53.10,53.10,65.00,55.60,53.80,54.15,53.10,53.10,53.10,56.30,53.10,53.80,51.30,53.10,51.90,51.90,51.90,51.90,52.88,51.90,51.90,51.90,51.30,51.30,258.80,275.00,138.10,130.60,137.50,137.50,137.50,122.78,221.30,237.50,235.00,236.30,255.00,255.00,248.75,255.00,223.75,227.50,157.50,154.38,225.58,143.75,143.75,138.75,146.25,143.75,143.75,143.75,147.50,147.50,155.00,155.00,155.00,146.98,155.00,155.00,154.00,155.00,162.50,160.00,150.00,150.00,150.00,150.00,150.00,150.00,153.46,147.50,147.50,147.50,147.50,147.50,147.50,84.25,84.38,77.50,78.13,83.75,78.75,114.31,74.13,76.00,87.50,96.13,112.00,132.50,127.50,127.50,124.38,120.00,121.88,123.75,110.27,131.25,159.38,152.50,146.25,126.25,98.13,108.13,91.25,95.63,98.75,107.50,112.50,118.96,118.75,110.63,112.50,101.13,117.50,108.75,106.25,109.38,122.10,125.92,128.46,130.37,115.98
....Batangas,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Batangas,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Batangas,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Batangas,"GINGER, 1 KG",55.57,52.49,71.78,65.60,68.10,66.90,64.40,61.90,61.90,69.40,60.30,61.90,63.35,61.90,50.60,52.50,50.00,53.80,66.30,75.00,68.80,80.00,81.30,83.80,84.40,67.37,82.50,73.80,78.80,92.50,121.30,231.30,192.50,177.50,142.50,168.80,187.50,153.80,141.90,136.30,135.00,113.80,142.50,143.13,165.00,207.50,212.50,217.50,218.80,206.30,188.10,173.87,135.00,116.30,98.80,86.30,90.00,85.00,91.30,88.80,83.80,97.50,98.80,93.80,97.12,106.30,90.00,83.80,83.80,75.00,71.30,68.80,68.80,72.50,75.00,77.50,74.40,78.93,72.50,63.80,65.00,66.30,63.80,65.00,58.75,58.75,65.00,65.00,63.75,65.00,64.39,70.00,77.50,80.00,80.00,85.00,88.75,101.25,103.75,107.50,102.50,93.75,91.25,90.10,103.75,96.25,98.75,108.75,161.25,165.00,165.00,155.00,156.25,163.75,158.75,167.50,141.67,170.00,167.50,135.63,136.88,141.88,135.00,150.00,167.50,182.50,173.75,171.25,171.13,158.59
....Batangas,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"ONION RED CREOLE (BERMUDA RED), 1 KG",76.76,66.26,53.29,52.50,54.40,63.10,67.30,74.10,91.40,90.00,90.60,78.80,71.54,75.00,71.30,51.30,56.30,55.00,54.80,55.00,58.80,61.90,66.30,66.30,84.40,63.03,86.00,86.00,78.80,71.30,62.50,44.40,50.40,53.10,61.30,56.30,53.80,55.60,63.29,59.40,58.30,44.40,43.80,45.00,45.00,53.13,55.00,60.00,70.63,92.50,101.25,60.70,113.75,83.75,57.25,68.13,82.50,96.88,100.63,112.50,110.50,114.38,87.88,69.38,91.46,73.75,68.75,61.88,62.50,55.00,67.63,68.13,67.75,73.50,74.50,81.00,115.00,72.45,120.00,92.50,80.38,75.75,72.88,93.13,92.50,102.00,99.38,85.50,85.63,82.50,90.18,81.25,79.50,65.00,55.00,52.63,56.25,57.00,64.50,68.00,79.00,90.38,165.63,76.18,218.13,116.88,77.50,81.25,75.63,80.38,91.88,91.25,122.50,161.25,168.75,180.00,122.12,116.88,119.38,125.00,103.13,109.38,106.25,105.00,115.00,124.70,143.43,148.99,186.98,125.34
....Cavite,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cavite,"GARLIC, IMPORTED, 1 KG",53.67,53.27,53.35,51.30,55.00,51.30,51.30,53.10,53.10,65.00,55.60,53.80,54.15,53.10,53.10,53.10,56.30,53.10,53.80,51.30,53.10,51.90,51.90,51.90,51.90,52.88,51.90,51.90,51.90,51.30,51.30,258.80,275.00,138.10,130.60,137.50,137.50,137.50,122.78,221.30,237.50,235.00,236.30,255.00,255.00,248.75,255.00,223.75,227.50,157.50,154.38,225.58,143.75,143.75,138.75,146.25,143.75,143.75,143.75,147.50,147.50,155.00,155.00,155.00,146.98,155.00,155.00,154.00,155.00,162.50,160.00,150.00,150.00,150.00,150.00,150.00,150.00,153.46,147.50,147.50,147.50,147.50,147.50,147.50,84.25,84.38,77.50,78.13,83.75,78.75,114.31,74.13,76.00,87.50,96.13,112.00,132.50,127.50,127.50,124.38,120.00,121.88,123.75,110.27,131.25,159.38,152.50,146.25,126.25,98.13,108.13,91.25,95.63,98.75,107.50,112.50,118.96,118.75,110.63,112.50,101.13,117.50,108.75,106.25,109.38,122.10,125.92,128.46,130.37,115.98
....Laguna,"GARLIC, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Laguna,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Quezon,"GARLIC, NATIVE, 1 KG",134.71,136.01,141.12,133.43,128.31,94.93,120.61,115.46,139.85,127.01,112.91,107.76,124.34,102.61,102.61,112.90,118.01,119.31,120.60,119.31,118.01,118.01,118.01,118.01,110.32,114.81,110.32,110.32,125.71,125.71,137.01,138.55,202.69,195.00,185.00,190.00,190.00,188.75,158.26,191.25,186.25,186.25,186.25,200.00,200.00,200.00,200.00,190.00,180.00,175.00,170.00,188.75,155.00,155.00,160.00,160.00,145.00,170.00,180.00,200.00,200.00,200.00,200.00,200.00,177.08,200.00,200.00,200.00,200.00,200.00,250.00,237.50,200.00,200.00,200.00,200.00,200.00,207.29,200.00,200.00,200.00,200.00,200.00,200.00,200.00,212.50,225.00,225.00,225.00,225.00,209.38,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,216.67,225.00,225.00,225.00,225.00,225.00,225.00,225.00,225.00,224.31,225.00,225.00,225.00,225.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,208.33
....Quezon,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Quezon,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Quezon,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Quezon,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Rizal,"GARLIC, NATIVE, 1 KG",101.16,100.26,107.44,115.21,127.61,186.79,189.93,164.98,166.55,154.15,158.78,150.03,143.57,151.01,161.91,164.98,169.68,160.34,166.54,135.46,127.61,133.89,140.09,152.57,171.25,152.94,157.20,144.80,166.54,245.97,326.88,554.16,512.10,211.67,288.33,305.00,291.67,295.00,291.61,310.00,363.33,296.67,280.00,283.33,266.67,233.33,216.67,216.67,216.67,233.33,250.00,263.89,250.00,258.33,226.67,223.33,226.67,240.00,250.00,250.00,241.67,241.67,238.33,238.33,240.42,251.67,251.67,255.00,263.33,273.33,263.33,256.67,261.67,261.67,256.67,256.67,256.67,259.03,265.00,256.67,256.67,256.67,276.67,253.33,253.33,266.67,253.33,273.33,273.33,273.33,263.19,265.00,261.67,260.00,268.33,260.00,261.67,260.00,253.33,256.67,256.67,256.67,256.67,259.72,258.33,291.67,256.67,273.33,275.00,258.33,251.67,265.00,265.00,256.67,273.33,265.00,265.83,281.67,290.00,296.67,288.33,296.67,296.67,291.67,300.00,285.00,301.67,301.67,301.67,294.31
....Rizal,"ONION RED CREOLE (BERMUDA RED), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Rizal,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Rizal,"GINGER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Rizal,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
