Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
..REGION III (CENTRAL LUZON),"FRESH, PORK PATA (FORE/FRONT), 1 KG",91.23,91.23,93.04,96.65,95.75,93.04,93.04,93.49,95.75,95.30,96.65,97.10,94.36,96.65,94.85,93.95,94.40,97.11,97.11,95.30,97.33,96.65,98.00,93.03,97.55,95.99,96.65,93.04,90.33,95.30,108.40,108.40,108.40,114.38,131.25,130.00,131.25,138.75,112.18,142.50,137.50,136.25,138.13,148.75,140.00,150.00,170.00,170.00,158.75,153.75,160.00,150.47,160.00,153.75,150.00,152.50,157.50,158.75,160.00,160.00,160.00,152.50,152.50,150.00,155.63,156.25,153.75,156.25,168.75,188.75,188.75,188.75,191.25,191.25,188.75,188.75,191.25,179.38,188.75,186.25,186.25,182.50,187.50,187.50,183.13,190.63,190.63,186.25,184.38,184.38,186.51,184.38,181.25,181.25,181.25,181.25,185.00,190.00,188.75,180.63,181.25,175.00,172.50,181.88,173.13,173.13,176.88,175.83,178.75,201.88,231.25,216.25,219.38,243.13,275.00,272.50,211.43,317.50,317.50,298.75,313.13,341.25,325.63,316.25,316.88,305.52,287.22,308.68,311.20,313.29
..REGION III (CENTRAL LUZON),"FRESH, PORK, MEAT WITH BONES, 1 KG",156.08,155.94,155.36,153.36,154.04,154.49,154.76,157.23,154.67,155.48,156.73,157.71,155.49,157.68,157.24,158.58,161.88,161.71,162.33,162.33,163.17,162.54,163.18,162.64,165.26,161.55,165.01,164.49,163.41,170.26,176.55,179.88,179.78,180.74,180.80,182.33,181.44,182.15,175.57,180.72,177.62,176.35,175.75,176.10,174.68,176.22,175.40,176.07,176.17,175.68,175.71,176.37,175.46,175.17,173.00,172.96,171.78,173.26,174.60,174.78,174.82,172.86,173.73,172.15,173.71,173.40,173.40,176.04,181.19,188.42,192.62,190.63,189.17,188.79,187.18,188.23,189.17,184.85,185.40,188.13,187.72,188.56,191.52,191.96,191.33,191.48,190.68,190.68,188.60,190.47,189.71,188.54,189.87,189.58,189.34,190.47,190.26,192.32,192.32,190.80,187.41,182.50,180.09,188.63,179.11,176.70,180.45,184.64,189.20,202.14,227.32,226.25,222.68,241.16,267.59,284.29,215.13,321.61,326.96,310.54,324.20,333.30,326.61,326.43,322.35,313.70,296.57,306.77,310.67,318.31
..REGION III (CENTRAL LUZON),"FRESH, PORK, PURE MEAT, 1 KG",174.78,174.22,174.08,173.44,172.71,172.40,173.75,174.59,175.11,173.86,174.27,176.46,174.14,177.50,176.67,177.09,178.44,179.54,181.09,179.27,179.79,179.00,179.27,178.44,180.11,178.85,180.31,179.02,178.96,183.13,194.27,198.02,198.75,198.44,196.56,195.94,195.11,194.51,191.09,195.00,195.21,193.02,191.36,191.25,191.88,193.13,192.71,192.50,193.02,193.75,193.86,193.06,192.71,190.90,183.40,189.48,189.17,188.54,189.79,190.84,190.00,191.25,191.67,190.94,189.89,191.04,191.25,193.96,200.63,209.38,213.33,210.42,209.69,210.94,210.31,208.65,210.11,204.98,211.36,214.90,210.11,210.42,213.23,213.13,215.73,216.88,218.75,215.83,214.59,214.59,214.13,212.19,212.71,212.50,212.50,212.61,212.19,214.38,212.19,209.86,207.61,200.73,201.04,210.04,202.92,202.29,206.04,204.65,209.59,227.08,257.71,253.33,247.61,270.11,300.11,308.75,240.85,352.71,363.13,343.54,357.29,365.21,355.42,352.92,351.76,340.08,318.65,334.84,343.56,348.26
....Aurora,"FRESH, BEEF, MEAT WITH BONES, 1 KG",165.75,167.38,157.63,162.50,167.50,170.00,162.50,162.50,165.00,165.00,162.50,162.50,164.23,165.00,170.00,170.00,170.00,170.00,170.00,171.25,172.50,172.50,172.50,172.50,172.50,170.73,172.50,172.50,172.50,172.50,173.75,173.75,183.75,183.75,183.75,190.00,187.50,186.25,179.38,186.67,167.50,167.50,175.00,167.50,183.75,183.75,183.75,183.75,183.75,183.75,185.00,179.31,185.00,185.00,185.00,185.00,185.00,186.25,186.25,186.25,186.25,186.25,186.25,186.25,185.73,186.25,186.25,186.25,186.25,186.25,186.25,186.25,186.25,188.75,188.75,193.75,193.75,187.92,193.75,193.75,193.75,195.00,200.00,197.50,202.50,202.50,208.75,203.75,202.50,203.75,199.79,205.00,205.00,205.00,205.00,207.50,207.50,207.50,207.50,207.50,210.00,210.00,220.00,208.13,217.50,218.75,218.75,223.75,223.75,226.25,231.25,228.75,231.25,228.75,240.00,252.50,228.44,263.75,261.25,268.75,267.50,267.50,272.50,282.50,281.25,278.75,280.00,280.00,280.00,273.65
....Aurora,"FRESH, BEEF, PURE MEAT, 1 KG",200.43,192.08,198.75,198.75,198.75,198.75,198.75,200.00,200.00,200.00,200.00,200.00,198.86,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,205.00,212.50,212.50,212.50,217.50,212.50,212.50,210.00,212.50,208.96,213.33,206.25,206.25,211.25,206.25,216.25,216.25,216.25,217.50,217.50,217.50,218.75,213.61,218.75,218.75,218.75,218.75,218.75,218.75,218.75,218.75,218.75,218.75,218.75,218.75,218.75,218.75,220.00,220.00,220.00,220.00,220.00,220.00,220.00,221.25,221.25,221.25,220.00,220.21,220.00,223.75,231.25,233.75,238.75,233.75,240.00,240.00,242.50,245.00,245.00,245.00,236.56,246.25,246.25,251.25,251.25,252.50,253.75,258.75,258.75,258.75,266.25,267.50,276.25,257.29,277.50,276.25,277.50,282.50,283.75,288.75,288.75,290.00,290.00,290.00,300.00,302.50,287.29,313.75,320.00,328.75,326.25,337.50,341.25,348.75,351.25,351.25,355.00,356.25,356.25,340.52
....Aurora,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Aurora,"FRESH, PORK, MEAT WITH BONES, 1 KG",162.59,164.26,159.23,147.50,157.50,156.25,157.50,162.50,162.50,166.25,166.25,168.75,160.92,171.25,173.75,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,175.00,173.75,174.48,175.00,178.75,178.75,183.75,197.50,193.75,193.75,193.75,188.75,192.50,192.50,192.50,188.44,192.50,178.75,178.75,178.75,190.00,180.00,180.00,180.00,181.25,181.25,181.25,181.25,181.98,181.25,181.25,181.25,181.25,181.25,181.25,191.25,191.25,191.25,191.25,191.25,186.25,185.83,191.25,190.00,190.00,190.00,196.25,195.00,188.75,188.75,186.25,185.00,183.75,183.75,189.06,186.25,187.50,187.50,187.50,187.50,187.50,196.25,193.75,191.25,193.75,192.50,192.50,190.31,192.50,192.50,192.50,191.25,193.75,193.75,193.75,193.75,193.75,193.75,193.75,191.25,193.02,188.75,188.75,193.75,197.50,193.75,196.25,216.25,221.25,221.25,216.25,242.50,276.25,212.71,291.25,311.25,310.00,312.50,312.50,316.25,311.25,311.25,306.25,280.00,287.50,301.25,304.27
....Aurora,"FRESH, PORK, PURE MEAT, 1 KG",179.26,177.57,177.57,172.50,176.25,173.75,181.25,186.25,186.25,188.75,188.75,188.75,181.41,192.50,193.75,193.75,193.75,193.75,193.75,193.75,195.00,195.00,195.00,195.00,195.00,194.17,195.00,195.00,195.00,198.75,212.50,217.50,217.50,217.50,212.50,203.75,206.25,206.25,206.46,205.00,203.75,203.75,200.00,200.00,205.00,205.00,205.00,205.00,205.00,205.00,205.00,203.96,205.00,202.50,201.25,202.50,202.50,202.50,202.50,206.25,205.00,205.00,205.00,205.00,203.75,202.50,203.75,200.00,200.00,206.25,212.50,211.25,212.50,213.75,213.75,211.25,212.50,208.33,212.50,213.75,213.75,213.75,213.75,213.75,217.50,217.50,215.00,215.00,215.00,215.00,214.69,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,215.00,213.75,212.50,214.69,212.50,212.50,217.50,216.25,215.00,220.00,240.00,241.25,241.25,240.00,272.50,302.50,235.94,323.75,345.00,341.25,346.25,346.25,347.50,346.25,345.00,337.50,308.75,318.75,331.25,336.46
....Bataan,"FRESH, BEEF, MEAT WITH BONES, 1 KG",234.63,234.63,234.63,243.75,246.25,237.50,237.50,237.50,237.50,237.50,237.50,237.50,238.03,237.50,237.50,237.50,237.50,238.75,246.25,246.25,248.75,243.75,238.75,237.50,238.75,240.73,238.75,237.50,237.50,235.00,235.00,235.00,235.00,235.00,241.25,235.00,235.00,235.00,236.25,235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,235.00,241.25,241.25,238.75,236.35,238.75,238.75,210.59,245.00,247.50,245.00,250.00,250.00,252.50,253.75,252.50,253.75,244.84,252.50,252.50,255.00,255.00,265.00,271.25,268.75,268.75,267.50,268.75,262.50,262.50,262.50,267.50,261.25,270.00,275.00,275.00,275.00,275.00,281.88,286.88,286.88,293.13,293.13,278.39,294.38,294.38,304.38,309.38,314.38,321.88,325.63,324.38,331.88,334.38,335.00,335.00,318.75,337.50,337.50,337.50,353.33,375.00,375.00,350.00,356.25,357.50,357.50,357.50,363.75,354.86,371.25,385.00,380.00,378.75,382.50,381.25,386.25,386.25,386.25,403.92,414.59,419.06,389.59
....Bataan,"FRESH, BEEF, PURE MEAT, 1 KG",285.95,289.36,289.36,298.75,301.25,305.00,305.00,305.00,305.00,305.00,305.00,301.25,299.66,298.75,298.75,298.75,298.75,298.75,320.00,320.00,325.00,318.75,313.75,295.00,298.75,307.08,298.75,298.75,298.75,292.50,293.75,293.75,293.75,292.50,286.25,292.50,293.75,293.75,294.06,293.75,293.75,293.75,293.75,293.75,293.75,293.75,293.75,293.75,293.75,293.75,295.00,293.85,296.25,300.00,259.69,305.00,310.00,320.00,321.25,321.25,323.75,326.25,318.75,326.25,310.70,326.25,325.00,322.50,322.50,336.25,342.50,342.50,340.00,340.00,342.50,332.50,331.25,333.65,333.75,341.25,347.50,352.50,353.75,361.25,353.75,352.50,352.50,352.50,356.25,356.25,351.15,362.50,365.00,372.50,381.25,390.00,398.75,387.50,385.00,385.00,388.75,386.25,396.25,383.23,396.25,395.00,395.00,406.67,421.25,421.25,412.50,416.25,410.00,400.00,400.00,397.50,405.97,397.50,412.50,405.00,430.00,437.50,431.25,428.75,430.00,423.77,435.49,443.47,442.22,426.45
....Bataan,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bataan,"FRESH, PORK, MEAT WITH BONES, 1 KG",173.69,178.77,174.54,177.24,177.24,177.08,177.08,177.08,177.08,177.08,177.08,177.08,176.75,177.08,178.77,178.77,181.31,181.31,181.31,181.31,186.57,184.03,187.25,187.25,185.55,182.54,181.31,186.39,186.39,188.09,191.48,201.65,196.57,198.27,199.97,205.05,205.05,205.05,195.44,205.05,203.35,205.05,203.35,203.35,203.35,201.65,196.57,199.97,205.05,201.65,199.96,202.36,196.56,203.34,201.64,198.25,199.95,196.55,196.55,196.55,194.86,193.16,194.86,193.16,197.12,193.16,193.16,201.63,203.33,215.19,215.19,216.88,218.58,217.74,217.74,221.97,218.58,211.10,220.28,216.88,220.28,223.67,228.75,228.75,223.67,225.37,225.37,225.37,227.06,227.06,224.38,225.37,225.37,227.06,225.37,227.06,223.67,228.75,228.75,228.75,227.50,225.00,223.75,226.37,225.00,222.50,225.00,228.33,235.00,255.00,282.50,266.25,287.50,315.00,302.50,370.00,267.88,370.00,381.25,345.00,362.50,373.75,365.00,366.25,356.25,352.50,340.00,343.75,347.50,358.65
....Bataan,"FRESH, PORK, PURE MEAT, 1 KG",188.57,189.42,186.88,186.88,186.88,189.38,186.88,186.88,186.88,186.88,186.88,186.88,187.44,188.13,188.13,188.13,188.75,188.75,196.50,193.75,192.50,190.88,189.38,189.38,189.38,190.31,190.00,190.00,190.00,190.00,201.25,213.75,213.75,213.75,212.50,213.75,212.50,212.50,204.48,212.50,211.25,211.25,211.25,211.25,211.25,210.00,208.75,207.50,213.75,208.75,210.00,210.63,207.50,210.00,172.91,208.75,208.75,207.50,210.00,208.13,207.50,207.50,210.00,207.50,205.50,207.50,207.50,216.25,221.25,227.50,230.00,230.00,228.75,228.75,230.63,229.38,230.00,223.96,235.00,235.00,236.25,235.00,237.50,237.50,237.50,236.25,237.50,237.50,238.75,238.75,236.88,235.00,233.75,235.00,232.50,232.50,235.00,231.25,228.75,228.75,227.50,225.00,226.25,230.94,227.50,225.00,227.50,215.83,228.13,262.50,290.00,282.50,276.25,301.25,337.50,342.50,268.04,386.25,392.50,357.50,381.25,393.75,381.25,378.75,377.49,368.68,363.52,373.55,388.07,378.55
....Bulacan,"FRESH, BEEF, MEAT WITH BONES, 1 KG",206.85,206.85,210.77,210.77,210.77,210.77,210.77,210.77,210.77,210.77,210.05,207.91,209.82,207.91,207.91,209.34,211.48,215.75,217.18,220.03,220.74,220.74,220.74,220.74,220.74,216.11,225.01,225.01,225.01,230.00,229.28,229.28,230.00,230.00,230.00,230.00,230.00,230.00,228.63,230.00,230.00,230.00,230.00,230.00,230.00,230.00,230.00,230.00,230.00,228.75,228.75,229.79,230.00,230.00,232.50,230.00,230.00,261.25,266.25,266.25,265.00,262.50,266.25,262.50,250.21,262.50,263.13,263.75,266.25,268.75,268.75,273.13,273.13,265.00,265.00,265.00,281.25,267.97,281.25,281.25,280.00,280.00,271.25,277.50,288.75,293.75,293.75,298.75,298.75,301.25,287.19,308.75,308.75,303.75,303.75,303.75,302.50,303.75,298.75,301.25,301.25,305.00,308.75,304.17,310.00,310.00,310.00,325.00,320.00,318.75,322.50,323.75,321.25,322.50,325.00,325.00,319.48,337.50,337.50,333.75,341.25,342.50,355.00,353.75,353.75,329.75,321.75,321.75,325.13,337.78
....Bulacan,"FRESH, BEEF, PURE MEAT, 1 KG",244.12,244.12,248.75,248.75,248.75,248.75,248.75,248.75,248.75,248.75,247.50,245.00,247.56,245.00,245.00,246.25,248.75,253.13,255.00,257.50,257.50,257.50,257.50,257.50,257.50,253.18,263.75,263.75,263.75,268.13,267.50,267.50,268.13,268.13,268.75,268.75,268.75,270.00,267.24,276.25,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,273.75,275.63,274.12,275.63,275.63,275.63,275.63,286.25,290.00,292.50,295.00,297.50,295.00,295.00,295.00,287.40,295.00,297.50,296.25,293.75,296.88,297.50,297.50,297.50,298.75,300.00,296.25,305.00,297.66,315.63,313.75,313.75,315.00,322.50,320.00,327.50,331.25,328.75,332.50,332.50,335.00,324.01,350.00,345.00,343.75,346.25,346.25,346.25,348.75,345.00,342.50,342.50,345.00,348.75,345.83,352.50,356.25,355.00,366.67,361.25,360.00,365.00,366.25,366.25,368.75,367.50,375.00,363.37,375.00,376.25,377.50,381.25,387.50,380.00,388.75,389.93,398.76,399.58,399.58,394.63,387.39
....Bulacan,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Bulacan,"FRESH, PORK, MEAT WITH BONES, 1 KG",154.59,154.59,154.59,155.00,155.00,155.00,155.00,155.00,155.00,155.63,155.63,155.63,155.06,155.63,155.63,155.63,156.25,151.88,158.13,158.13,157.50,158.13,158.13,160.63,160.63,157.19,162.50,162.50,162.50,165.00,166.88,169.38,172.50,172.50,173.75,173.75,173.75,172.50,168.96,180.00,180.00,179.38,178.75,178.75,178.75,178.75,178.75,178.75,178.13,179.38,178.75,179.01,181.63,181.63,176.88,175.00,167.50,180.00,175.00,172.50,174.50,163.75,168.13,167.50,173.67,168.75,167.50,173.75,178.75,188.75,184.38,187.50,183.75,179.38,177.50,181.88,185.63,179.79,173.13,188.13,185.00,188.75,189.38,182.50,188.75,185.00,172.50,170.00,167.50,180.63,180.94,172.50,180.00,178.75,178.75,181.25,183.75,180.63,185.63,180.63,163.75,161.25,162.50,175.78,162.50,167.50,170.00,187.50,182.50,193.13,218.75,221.25,216.25,236.25,261.25,257.50,206.20,331.25,328.75,313.75,327.50,337.50,321.25,312.50,312.50,301.76,291.02,298.89,309.16,315.49
....Bulacan,"FRESH, PORK, PURE MEAT, 1 KG",170.82,170.82,170.82,170.00,163.75,163.75,163.75,163.75,163.75,164.38,164.38,165.63,166.30,165.63,165.00,166.25,168.75,171.25,173.13,169.38,166.88,166.25,166.88,168.13,168.13,167.97,170.63,170.63,170.63,178.13,181.25,185.00,185.00,185.00,185.00,185.00,183.75,183.33,180.28,190.63,188.13,188.13,188.13,187.50,187.50,187.50,187.50,187.50,186.25,187.50,186.88,187.76,187.50,185.38,187.50,183.13,178.75,176.25,177.50,180.63,176.25,182.50,184.38,183.75,181.96,185.00,182.50,190.00,192.50,202.50,202.50,201.25,200.63,199.38,198.75,198.75,201.88,196.30,203.13,220.63,200.63,203.75,206.88,205.00,208.75,211.25,220.00,206.25,201.88,203.75,207.66,192.50,198.75,196.25,197.50,198.13,201.88,201.88,195.00,191.63,183.75,177.50,181.25,193.00,178.75,181.25,187.50,205.00,201.88,216.25,252.50,241.25,235.00,260.00,283.75,281.25,227.03,348.75,351.25,336.25,356.25,365.00,345.00,336.25,332.74,303.76,311.71,324.67,327.12,336.56
....Nueva Ecija,"FRESH, BEEF, MEAT WITH BONES, 1 KG",242.12,242.12,229.89,187.50,183.33,163.75,163.75,163.75,163.75,163.13,165.00,170.00,186.51,172.50,170.63,170.63,215.00,212.50,206.25,207.50,207.50,207.50,206.25,207.50,207.50,199.27,208.75,202.50,202.50,205.00,205.00,207.50,205.00,207.50,207.50,207.50,207.50,208.33,206.22,220.00,220.00,220.00,220.00,216.25,216.25,216.25,216.25,216.25,216.25,216.25,216.25,217.50,216.25,216.25,213.13,215.63,215.63,215.63,215.63,215.63,215.63,215.63,215.63,215.63,215.53,215.63,215.63,215.63,215.63,215.63,215.63,220.63,221.88,224.38,223.13,222.50,222.50,219.07,228.75,227.50,228.13,228.13,230.63,230.63,218.13,218.13,218.75,218.13,236.88,241.88,227.14,241.25,242.50,245.00,240.00,251.25,263.75,266.25,273.75,273.75,282.50,291.25,295.00,263.85,292.50,293.75,293.75,301.67,311.25,307.50,325.00,326.25,325.00,325.00,326.25,331.25,313.26,341.25,340.00,337.50,331.25,328.75,320.00,331.25,328.70,326.15,326.15,340.16,337.61,332.40
....Nueva Ecija,"FRESH, BEEF, PURE MEAT, 1 KG",269.47,269.47,269.47,221.88,222.50,241.88,225.63,225.00,210.63,210.63,213.75,213.75,232.84,210.83,213.75,213.75,225.00,228.75,229.38,228.75,229.38,229.38,230.00,229.38,231.88,225.02,233.75,242.50,242.50,242.50,242.50,242.50,242.50,242.50,242.50,242.50,242.50,243.33,241.84,250.00,247.50,247.50,247.50,247.50,247.50,247.50,247.50,247.50,247.50,247.50,247.50,247.71,247.50,247.50,247.50,248.75,248.75,248.75,248.75,248.75,248.75,248.75,248.75,248.75,248.44,248.75,248.75,248.75,248.75,248.75,248.75,257.50,253.75,256.25,253.75,226.75,256.25,249.73,257.50,258.75,255.00,255.00,255.00,255.00,251.25,253.13,251.88,258.13,281.88,280.00,259.38,281.25,288.75,296.25,294.38,299.38,310.00,318.75,341.25,338.75,352.50,348.75,347.50,318.13,338.75,341.25,342.50,345.00,346.25,348.75,358.75,358.75,363.75,363.75,365.00,370.00,353.54,370.00,368.75,370.00,362.50,358.75,363.75,358.75,357.32,357.32,356.06,358.58,371.16,362.75
....Nueva Ecija,"FRESH, PORK PATA (FORE/FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Nueva Ecija,"FRESH, PORK, MEAT WITH BONES, 1 KG",144.40,146.03,143.60,130.63,126.67,128.75,128.75,145.00,126.25,126.25,127.50,130.00,133.65,131.67,130.00,130.00,148.75,149.38,153.75,156.25,156.25,157.50,157.50,156.25,157.50,148.73,155.63,155.63,155.63,178.75,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,173.80,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,180.00,178.75,180.00,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,179.06,178.75,178.75,178.75,178.75,178.75,202.50,200.00,193.13,195.63,193.13,186.25,188.75,187.76,173.13,181.88,182.50,182.50,182.50,182.50,177.50,178.13,177.50,174.38,174.38,176.25,178.60,176.88,180.00,175.00,180.00,177.50,178.13,178.13,176.25,173.75,172.50,162.50,156.88,173.96,153.75,155.00,161.25,165.00,172.50,186.25,235.00,227.50,211.25,231.25,245.00,258.75,200.21,312.50,322.50,303.75,330.00,340.00,337.50,328.75,326.25,317.50,290.00,295.00,298.75,316.88
....Nueva Ecija,"FRESH, PORK, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Pampanga,"FRESH, BEEF, MEAT WITH BONES, 1 KG",220.47,222.12,227.09,228.75,236.88,238.75,233.13,232.50,235.00,241.25,243.75,251.25,234.25,252.50,243.75,240.00,230.00,240.00,231.25,227.50,230.00,230.00,242.50,242.50,251.25,238.44,251.25,242.50,235.00,242.50,247.50,247.50,245.00,246.25,246.25,245.00,235.00,238.75,243.54,240.00,236.25,232.50,236.25,241.25,241.25,247.50,247.50,240.00,242.50,247.50,245.00,241.46,242.50,237.50,231.25,227.50,225.00,237.50,240.00,240.00,240.00,240.00,240.00,240.63,236.82,251.25,250.00,252.50,255.00,260.63,256.88,258.13,243.13,258.13,255.63,255.63,255.63,254.38,255.63,287.50,280.63,280.63,289.38,286.88,277.50,283.75,286.25,281.88,285.63,287.50,281.93,293.13,298.13,308.13,305.63,303.13,308.75,317.50,303.13,306.25,297.50,297.50,306.25,303.75,320.00,315.00,310.00,335.00,335.00,321.25,327.50,321.25,326.25,333.13,333.75,327.00,325.43,332.50,341.25,341.25,342.50,348.75,350.00,335.00,312.74,308.05,309.81,340.84,326.78,332.46
....Pampanga,"FRESH, BEEF, PURE MEAT, 1 KG",254.64,254.64,254.64,261.25,263.75,267.50,256.25,256.67,257.50,258.75,261.25,266.25,259.42,268.75,262.50,261.25,258.75,262.50,257.50,256.25,263.75,265.00,280.00,280.00,283.75,266.67,283.13,271.88,266.25,277.50,280.00,281.25,278.13,281.25,282.50,275.00,252.50,257.50,273.91,256.25,258.75,250.00,267.50,267.50,271.25,282.50,282.50,272.50,275.00,282.50,282.50,270.73,277.50,280.00,272.50,272.50,270.00,267.50,286.25,286.25,286.25,286.25,286.25,290.00,280.10,296.25,292.50,295.00,295.00,300.00,297.50,300.00,297.50,300.00,300.00,300.00,300.00,297.81,300.00,310.00,302.50,305.00,305.00,305.00,313.75,323.13,329.38,327.50,323.75,330.63,314.64,339.38,339.38,345.00,343.75,342.50,355.00,360.00,351.88,358.13,349.38,341.88,356.25,348.54,378.75,377.50,375.00,381.25,385.00,388.13,391.25,382.50,377.50,381.25,376.25,376.25,380.89,400.00,398.75,403.75,403.75,406.25,410.63,422.50,409.22,378.22,383.75,412.50,409.38,403.23
....Pampanga,"FRESH, PORK PATA (FORE/FRONT), 1 KG",91.23,91.23,93.04,96.65,95.75,93.04,93.04,93.49,95.75,95.30,96.65,97.10,94.36,96.65,94.85,93.95,94.40,97.11,97.11,95.30,97.33,96.65,98.00,93.03,97.55,95.99,96.65,93.04,90.33,95.30,108.40,108.40,108.40,114.38,131.25,130.00,131.25,138.75,112.18,142.50,137.50,136.25,138.13,148.75,140.00,150.00,170.00,170.00,158.75,153.75,160.00,150.47,160.00,153.75,150.00,152.50,157.50,158.75,160.00,160.00,160.00,152.50,152.50,150.00,155.63,156.25,153.75,156.25,168.75,188.75,188.75,188.75,191.25,191.25,188.75,188.75,191.25,179.38,188.75,186.25,186.25,182.50,187.50,187.50,183.13,190.63,190.63,186.25,184.38,184.38,186.51,184.38,181.25,181.25,181.25,181.25,185.00,190.00,188.75,180.63,181.25,175.00,172.50,181.88,173.13,173.13,176.88,175.83,178.75,201.88,231.25,216.25,219.38,243.13,275.00,272.50,211.43,317.50,317.50,298.75,313.13,341.25,325.63,316.25,316.88,305.52,287.22,308.68,311.20,313.29
